,ID,ParentSmiles,status_influx,status_efflux,status_pampa,status_bbb,Status_CNS,LogP,TPSA,LogS,LogD,HBA,HBD,MW,RotatableBonds,TrainTestVal_influx,TrainTestVal_efflux,TrainTestVal_pampa,TrainTestVal_bbb,TestValTrain_CNS,MACCS,Properties_PredictionScore_Influx,Properties_Prediction_Influx,MACCS_PredictionScore_Influx,MACCS_Prediction_Influx,Combined_PredictionScore_Influx,Combined_Prediction_Influx,Properties_PredictionScore_Efflux,Properties_Prediction_Efflux,MACCS_PredictionScore_Efflux,MACCS_Prediction_Efflux,Combined_PredictionScore_Efflux,Combined_Prediction_Efflux,Properties_PredictionScore_PAMPA,Properties_Prediction_PAMPA,MACCS_PredictionScore_PAMPA,MACCS_Prediction_PAMPA,Combined_PredictionScore_PAMPA,Combined_Prediction_PAMPA,Properties_PredictionScore_BBB,Properties_Prediction_BBB,MACCS_PredictionScore_BBB,MACCS_Prediction_BBB,Combined_PredictionScore_BBB,Combined_Prediction_BBB,papyrus_SMILES,papyrus_inchi_key,inchi_connectivity
159,190,COc1ccc(C[C@@H]2NC[C@@H](O)[C@@H]2OC(C)=O)cc1,0.0,,,,,1.21,67.79,-0.49,-0.32,5,2,265.131408088,4,Train,,,,,0000000000000000000000000000000000000000000000000000110000000000000000010000000001100000001010111001000100000010100000001010011110110000101100100100111111111111111110,0.580164313316345,1.0,0.404416352510452,0.0,0.532879292964935,1.0,,,,,,,,,,,,,,,,,,,COc1ccc(C[C@@H]2NC[C@@H](O)[C@@H]2OC(C)=O)cc1,YKJYKKNCCRKFSL-BFHYXJOUSA-N,YKJYKKNCCRKFSL
161,193,CN1N=C2CCN(C(=O)[C@@H](COCc3ccccc3)NC(=O)C(C)(C)N)C[C@@]2(Cc2ccccc2)C1=O,0.0,,,,,1.55,117.33,-3.23,1.9,6,2,505.2689046,9,Train,,,,,0000000000000000000000000000000000000000000000000001010000000000010000000110011100111100101111111101000110011111000010111101111110100001110111101111111011111111111110,0.23941570520401,0.0,0.574442505836487,1.0,0.358514338731766,0.0,,,,,,,,,,,,,,,,,,,CN1N=C2CCN(C(=O)C(COCc3ccccc3)NC(=O)C(C)(C)N)C[C@@]2(Cc2ccccc2)C1=O,KVLLHLWBPNCVNR-AALRHGRASA-N,KVLLHLWBPNCVNR
163,195,CCN1C[C@]2(OC(=O)c3ccccc3NC(C)=O)CC[C@H](OC)[C@@]34[C@@H]2C[C@@H]([C@@H]13)[C@@]1(O)C[C@H](OC)[C@H]2C[C@@H]4[C@]1(O)[C@H]2OC,0.0,,,,,3.64,126.79,-4.31,2.65,9,3,584.309766368,7,Train,,,,,0000000000000000001000000000000000000000000000000000010000000000010000010010000000001100111110111101100110010101010110001110011110111011111111111111111111111111111110,0.193086355924606,0.0,0.412964373826981,0.0,0.359279036521912,0.0,,,,,,,,,,,,,,,,,,,CCN1C[C@]2(OC(=O)c3ccccc3NC(C)=O)CC[C@H](OC)[C@@]34[C@@H]2C[C@@H]([C@@H]13)[C@@]1(O)C[C@H](OC)[C@H]2C[C@@H]4[C@]1(O)[C@H]2OC,NWBWCXBPKTTZNQ-QOQRDJBUSA-N,NWBWCXBPKTTZNQ
165,197,N=C(NC(=O)c1nc(Cl)c(N)nc1N)Nc1ccccc1,0.0,,,,,0.93,142.8,-3.47,1.94,6,5,305.079185684,2,Train,,,,,0000000000000000000000001000000000000100001000000000100000000000100000000000111100010010000100101100001001100100000010111000100000101110100001011000011001010100111110,0.658068776130676,1.0,0.5,0.0,0.529964029788971,1.0,,,,,,,,,,,,,,,,,,,N=C(NC(=O)c1nc(Cl)c(N)nc1N)Nc1ccccc1,NIOHELZQFBGCEO-UHFFFAOYSA-N,NIOHELZQFBGCEO
169,201,CC(C)(C)OC(=O)N1CC[C@@H](COc2ccccc2-c2cc(C(N)=O)c(NC(N)=O)s2)C1,0.0,,,,,2.93,165.22,-4.61,3.1,6,3,460.178040996,6,Train,,,,,0000000000000000000000100000000000011000001000100000100000000100010000000110100110111101000100011001000001001111100010011110011110101011110111110111111111111111111110,0.277260214090347,0.0,0.622459352016449,1.0,0.462570160627365,0.0,,,,,,,,,,,,,,,,,,,CC(C)(C)OC(=O)N1CC[C@@H](COc2ccccc2-c2cc(C(N)=O)c(NC(N)=O)s2)C1,IJHZFJITOPEXKR-CYBMUJFWSA-N,IJHZFJITOPEXKR
170,202,CC(C)(C)OC(=O)N1CC=C(c2cc(C(N)=O)c(NC(N)=O)s2)CC1,0.0,,,,,2.12,155.99,-3.0,2.19,5,3,366.136176184,3,Train,,,,,0000000000000000000000100000000000011000001000100100100000000100010000000111100110111101000100011111000001000111000010011110010010101011110111010111111111011111111110,0.200098350644112,0.0,0.622459352016449,1.0,0.621787667274475,1.0,,,,,,,,,,,,,,,,,,,CC(C)(C)OC(=O)N1CC=C(c2cc(C(N)=O)c(NC(N)=O)s2)CC1,ZGKKLVJMNPQUFJ-UHFFFAOYSA-N,ZGKKLVJMNPQUFJ
172,204,NC(=O)Nc1c(C(N)=O)cc(-c2ccc(Cl)cc2)s1,0.0,,,,,2.27,126.45,-4.08,2.67,3,3,295.01822524,3,Train,,,,,0000000000000000000000000000000000011000001000100000100000000100000000000000100110110011000100011000001001100100000010000000000000101111100001010000011001010110111110,0.200098350644112,0.0,0.5,0.0,0.425557494163513,0.0,,,,,,,,,,,,,,,,,,,NC(=O)Nc1sc(-c2ccc(Cl)cc2)cc1C(N)=O,WPYPRHJBDHULLS-UHFFFAOYSA-N,WPYPRHJBDHULLS
174,206,CNc1nccc(-c2cc3cc(C(=O)NC(CN(c4ccccc4)c4ccccn4)C(=O)OC)ccc3[nH]2)n1,0.0,,,,,3.39,125.13,-5.55,3.61,8,3,521.217537724,9,Train,,,,,0000000000000000000000001000000000000100000000000000000000000100100000000000101100101000000110111101000111010110000010011110110000101011100001001101101011111111111110,0.274893879890442,0.0,0.569546222686768,1.0,0.358530253171921,0.0,,,,,,,,,,,,,,,,,,,CNc1nccc(-c2cc3cc(C(=O)NC(CN(c4ccccc4)c4ccccn4)C(=O)OC)ccc3[nH]2)n1,BHWJZFUTTXRWPE-UHFFFAOYSA-N,BHWJZFUTTXRWPE
175,207,CC1(C)CN(CC(=O)N2CCCC2)[C@H](C(=O)Nc2cc(Cl)cc3c2[nH]c2cnccc23)CO1,0.0,,,,,2.32,90.56,-4.4,2.69,5,2,469.188067436,4,Train,,,,,0000000000000000000000000000000000000000000000000000010010000000110000000110001000101110111100111101001010111111001111011100100110111111110001001111111111111111111110,0.200098350644112,0.0,0.363455802202225,0.0,0.357388705015182,0.0,,,,,,,,,,,,,,,,,,,CC1(C)CN(CC(=O)N2CCCC2)C(C(=O)Nc2cc(Cl)cc3c2[nH]c2cnccc23)CO1,GXVJNIMBOAMEPI-UHFFFAOYSA-N,GXVJNIMBOAMEPI
178,210,O=C1Nc2nc(-c3c(O)cccc3OCC3CC3)cc([C@@H]3CCCNC3)c2CO1,0.0,,,,,3.02,92.71,-3.77,0.05,6,3,395.18450628,5,Train,,,,,0000000000000000000001100000000000000100000000000000000010000100100000000000100001000100111000001101000111001110100011011010111110100010111101111110011111111110111110,0.683642864227295,1.0,0.450166016817093,0.0,0.495714396238327,0.0,,,,,,,,,,,,,,,,,,,O=C1Nc2nc(-c3c(O)cccc3OCC3CC3)cc(C3CCCNC3)c2CO1,IGJVFGZEWDGDOO-UHFFFAOYSA-N,IGJVFGZEWDGDOO
179,212,COc1cc(C(F)(F)F)ccc1-c1cc(C(N)=O)c(NC(N)=O)s1,0.0,,,,,2.49,135.68,-4.45,3.01,4,3,359.055146904,4,Train,,,,,0000000000000000000000000000000000011000011000100000100000000100000000000000100110110001000110011000000001100101100010000000011000101111100001110100011101011111111110,0.191867128014565,0.0,0.537429809570312,1.0,0.425557494163513,0.0,,,,,,,,,,,,,,,,,,,COc1cc(C(F)(F)F)ccc1-c1cc(C(N)=O)c(NC(N)=O)s1,MKPQFLNETIRQPE-UHFFFAOYSA-N,MKPQFLNETIRQPE
180,213,CC(=O)Nc1cc(Cl)c(O)cc1OC[C@@](C)(O)CNC1CCN(Cc2ccc(Cl)cc2)CC1,0.0,,,,,4.41,94.06,-2.46,1.82,6,4,495.169161832,9,Train,,,,,0000000000000000000000000000000000000000000000000000010000000000010000010010000101001110111100101101001100101111101011001100111110111110111101111111111111111111111110,0.498357534408569,0.0,0.5,0.0,0.357493579387665,0.0,,,,,,,,,,,,,,,,,,,CC(=O)Nc1cc(Cl)c(O)cc1OC[C@@](C)(O)CNC1CCN(Cc2ccc(Cl)cc2)CC1,CPIUYOMCHIGWAP-DEOSSOPVSA-N,CPIUYOMCHIGWAP
181,214,Cc1c(-c2ccnn2-c2ccc(C#N)cc2)cc(C(=O)NCCC[N+](C)(C)C)c(=O)n1-c1cccc(C(F)(F)F)c1,0.0,,,,,-1.41,91.02,-4.48,-1.32,6,1,563.23768528009,8,Train,,,,,0000000000000000000000000000010000000000110000001001000000000100100000000110000101101100110111011101000101110111101111011101101000001111110011111011111011110111111110,0.703615307807922,1.0,0.425557494163513,0.0,0.567762315273285,1.0,,,,,,,,,,,,,,,,,,,Cc1c(-c2ccnn2-c2ccc(C#N)cc2)cc(C(=O)NCCC[N+](C)(C)C)c(=O)n1-c1cccc(C(F)(F)F)c1,CAMKOXHBYIJASR-UHFFFAOYSA-O,CAMKOXHBYIJASR
182,215,N#Cc1ccc(-n2nccc2-c2c(CN)n(-c3cccc(C(F)(F)F)c3)c(=O)cc2)cc1,0.0,,,,,2.27,87.94,-1.95,-0.29,6,1,435.130694792,4,Train,,,,,0000000000000000000000000000000000000000110000000001000000000100100000000010001101111000000101010101000001100111100010011101101000001110100001111001011011110100111110,0.194119900465012,0.0,0.363866657018661,0.0,0.495714396238327,0.0,,,,,,,,,,,,,,,,,,,N#Cc1ccc(-n2nccc2-c2ccc(=O)n(-c3cccc(C(F)(F)F)c3)c2CN)cc1,CJQWZOYUARIEJP-UHFFFAOYSA-N,CJQWZOYUARIEJP
183,216,N#Cc1ccc(-n2nccc2-c2c(CN)n(-c3cccc(C(F)(F)F)c3)c(=O)c(C(N)=O)c2)cc1,0.0,,,,,1.47,131.03,-2.0,-1.17,7,2,478.136508444,5,Train,,,,,0000000000000000000000000000000000000000110000000001000000000100100000000010001101111000100101011101000001100111100010011101101000101111100001111001011011110110111110,0.211083754897118,0.0,0.416416883468628,0.0,0.390912473201752,0.0,,,,,,,,,,,,,,,,,,,N#Cc1ccc(-n2nccc2-c2cc(C(N)=O)c(=O)n(-c3cccc(C(F)(F)F)c3)c2CN)cc1,MSMUCNQHCHVERI-UHFFFAOYSA-N,MSMUCNQHCHVERI
185,218,Cc1c(-c2ccnn2-c2ccc(C#N)cc2)cc(C(=O)NCCCNC(C)C)c(=O)n1-c1cccc(C(F)(F)F)c1,0.0,,,,,3.26,103.05,-2.38,0.69,7,2,562.230408828,9,Train,,,,,0000000000000000000000000000000000000000110000000001100000000100100000000110000101101000110101011101000101110111100111011101101000101111110011111011111011110111111110,0.36761811375618,0.0,0.594311594963074,1.0,0.358530253171921,0.0,,,,,,,,,,,,,,,,,,,Cc1c(-c2ccnn2-c2ccc(C#N)cc2)cc(C(=O)NCCCNC(C)C)c(=O)n1-c1cccc(C(F)(F)F)c1,OYFKJLOOPMGMLN-UHFFFAOYSA-N,OYFKJLOOPMGMLN
187,220,Cc1c(-c2ccnn2-c2ccc(C#N)cc2)cc(C(=O)NCCCN(C)C)c(=O)n1-c1cccc(C(F)(F)F)c1,0.0,,,,,2.84,94.26,-2.92,1.06,7,1,548.214758764,8,Train,,,,,0000000000000000000000000000000000000000110000000001000000000100100000000110000101101100110111011101000101110111101111011101101000001111110011111011111011110111111110,0.267427861690521,0.0,0.382252097129822,0.0,0.359279036521912,0.0,,,,,,,,,,,,,,,,,,,Cc1c(-c2ccnn2-c2ccc(C#N)cc2)cc(C(=O)NCCCN(C)C)c(=O)n1-c1cccc(C(F)(F)F)c1,UGIPGXZXVPZBPZ-UHFFFAOYSA-N,UGIPGXZXVPZBPZ
189,222,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NC(CC)CC)nc(NCCNC(=O)Nc4cc[n+](C)cc4)nc32)[C@H](O)[C@@H]1O,0.0,,,,,0.75,191.15,-1.79,-1.31,11,7,571.30994076809,12,Train,,,,,0000000000000000000000001000000000001100001000001000110010000100100000010010101101101000111110111101000111000110010110011100101000101011111111101111111111111111111110,0.386121690273285,0.0,0.397621691226959,0.0,0.397621691226959,0.0,,,,,,,,,,,,,,,,,,,CCNC(=O)C1O[C@@H](n2cnc3c(NC(CC)CC)nc(NCCNC(=O)Nc4cc[n+](C)cc4)nc32)[C@H](O)[C@@H]1O,VHFJCFMYSOWKQJ-LLHTUKDZSA-O,VHFJCFMYSOWKQJ
191,224,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCN)cc4)nc32)[C@H](O)[C@@H]1O,0.0,,,,,0.2,186.46,-0.6,-2.35,11,6,470.23900144,9,Train,,,,,0000000000000000000000001000000000000100000000000000110010000100100000010010101101111000100100111101000111000110010011011100101000101010111101101111011111111111111110,0.398754209280014,0.0,0.470035970211029,0.0,0.495714396238327,0.0,,,,,,,,,,,,,,,,,,,CCNC(=O)C1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCN)cc4)nc32)[C@H](O)[C@@H]1O,KAALKHJMFAROHR-LAGODOEZSA-N,KAALKHJMFAROHR
192,225,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NC(CC)CC)nc(NCCNC(=O)Nc4ccncc4)nc32)[C@H](O)[C@@H]1O,0.0,,,,,1.14,200.47,-3.1,1.18,12,7,556.287014252,12,Train,,,,,0000000000000000000000001000000000001100001000000000110010000100100000010010101101101000111100111101000111000110010110011100101000101011111111101111111111111111111110,0.256265193223953,0.0,0.397621691226959,0.0,0.462570160627365,0.0,,,,,,,,,,,,,,,,,,,CCNC(=O)C1O[C@@H](n2cnc3c(NC(CC)CC)nc(NCCNC(=O)Nc4ccncc4)nc32)[C@H](O)[C@@H]1O,QKTKJFJGXRGWJJ-DAZYMWJRSA-N,QKTKJFJGXRGWJJ
193,226,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CC[N+](C)(C)C)cc4)nc32)[C@H](O)[C@@H]1O,0.0,,,,,-2.93,160.44,-2.31,-3.02,10,5,513.29322808409,10,Train,,,,,0000000000000000000000001000010000000100000000001000110010000100100000010110101101111100100110111101000111000111011111011100101000101010111111101111111111111111111110,0.276573807001114,0.0,0.470035970211029,0.0,0.389360755681992,0.0,,,,,,,,,,,,,,,,,,,CCNC(=O)C1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CC[N+](C)(C)C)cc4)nc32)[C@H](O)[C@@H]1O,NTZHHNNGFMSYPZ-LLHTUKDZSA-O,NTZHHNNGFMSYPZ
199,232,O=C(N[C@H]1CC[C@@H](n2c(=O)c3cc(F)cnc3n(-c3cccc(-c4ccc(O)cc4CN4CCNCC4)c3)c2=O)CC1)c1cn2cc(F)ccc2n1,0.0,,,,,2.75,135.93,-2.1,0.77,11,3,706.282758072,7,Train,,,,,0000000000000000000000000000000000001100010000000000000000000100100000000010101101101110111100111101000111100110100011011100101010101111111101111111011111111110111110,0.221977651119232,0.0,0.405688434839249,0.0,0.357388705015182,0.0,,,,,,,,,,,,,,,,,,,O=C(N[C@H]1CC[C@@H](n2c(=O)c3cc(F)cnc3n(-c3cccc(-c4ccc(O)cc4CN4CCNCC4)c3)c2=O)CC1)c1cn2cc(F)ccc2n1,BIIGVLUTGSXJFX-HNRBIFIRSA-N,BIIGVLUTGSXJFX
200,233,Cc1ccc(O)c(C(=O)N[C@H]2CC[C@@H](NC(=O)c3cc(F)cnc3Oc3cccc(-c4ccc(CN5C[C@H](C)N[C@H](C)C5)cc4CN4CCOCC4)c3)CC2)c1,0.0,,,,,4.55,128.29,-3.68,3.51,9,4,764.406147016,11,Train,,,,,0000000000000000000000000000000000000000010000000000100010000100100000000010001100001110111100101101000100111110101011011100111110111101111111111111111111111111111110,0.273873805999756,0.0,0.404416352510452,0.0,0.357493579387665,0.0,,,,,,,,,,,,,,,,,,,Cc1ccc(O)c(C(=O)N[C@H]2CC[C@@H](NC(=O)c3cc(F)cnc3Oc3cccc(-c4ccc(CN5C[C@@H](C)N[C@@H](C)C5)cc4CN4CCOCC4)c3)CC2)c1,JHTLYFBBYQROBV-DZHYTCOUSA-N,JHTLYFBBYQROBV
202,235,CC(C)(c1ccccn1)C(N)c1ccccc1F,0.0,,,,,3.01,38.91,-2.42,1.83,2,1,244.137576764,3,Train,,,,,0000000000000000000000000000000000000000010000000000000000000000110000000100000100010010000000000100000000100001000000001000100000000100100001011000111000010101111010,0.193086355924606,0.0,0.3606316447258,0.0,0.357388705015182,0.0,,,,,,,,,,,,,,,,,,,CC(C)(c1ccccn1)C(N)c1ccccc1F,ONQKJTUUZBHGAN-UHFFFAOYSA-N,ONQKJTUUZBHGAN
203,236,CC1(C)Cc2c(CN3CCC4(CC3)CCN(C(=O)c3ccnc(N)c3)CC4)cccc2O1,0.0,,,,,4.04,71.69,-2.7,1.75,5,1,434.268176328,3,Train,,,,,0000000000000000000000000000000000000100000000000000000010000000110000000110100000111100000100010101000010000111101011011100100110011010110001011011101111111111111110,0.192193806171417,0.0,0.582570195198059,1.0,0.357493579387665,0.0,,,,,,,,,,,,,,,,,,,CC1(C)Cc2c(CN3CCC4(CC3)CCN(C(=O)c3ccnc(N)c3)CC4)cccc2O1,RWGFKKGYHOTXRZ-UHFFFAOYSA-N,RWGFKKGYHOTXRZ
204,237,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,0.0,,,,,4.12,81.95,-1.26,1.93,5,4,415.272258664,16,Train,,,,,0000000000000000000000000000000000000000000000000000110000000000000000000000000001000100111000100001000100001010100001000000111110110000011100111110011110101110111110,0.424291551113129,0.0,0.412964373826981,0.0,0.357388705015182,0.0,,,,,,,,,,,,,,,,,,,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,GIIZNNXWQWCKIB-UHFFFAOYSA-N,GIIZNNXWQWCKIB
208,241,CCc1c(C(=O)c2ccc(O)cc2)c2cc(O)ccc2o1,0.0,,,,,3.59,70.67,-3.91,3.34,4,2,282.089208928,3,Train,,,,,0000000000000000000000000000000000000000000000000000000010000000000000000000000000100000100000010000000010000000110000000000101000110000101100111100010101101011011110,0.200098350644112,0.0,0.369739770889282,0.0,0.357388705015182,0.0,,,,,,,,,,,,,,,,,,,CCc1oc2ccc(O)cc2c1C(=O)c1ccc(O)cc1,CGUSGHJDNCSDGH-UHFFFAOYSA-N,CGUSGHJDNCSDGH
211,244,CCc1c(C(=O)c2cc(Br)c(O)c(Br)c2)c2cc(OC)ccc2o1,0.0,,,,,5.69,59.67,-3.92,3.25,4,1,451.925883128,4,Train,,,,,0000000000000000000000000000000000000000000001000000000010000000000000000000000000100010100010010000000010100000110000000000111000010100101100111100110101101011011110,0.194119900465012,0.0,0.360804289579391,0.0,0.358514338731766,0.0,,,,,,,,,,,,,,,,,,,CCc1oc2ccc(OC)cc2c1C(=O)c1cc(Br)c(O)c(Br)c1,LAENDNBFKZKHLA-UHFFFAOYSA-N,LAENDNBFKZKHLA
212,245,CCc1cc2c(C(=O)c3ccc(OC)cc3)cc(Br)c(O)c2o1,0.0,,,,,4.89,59.67,-3.03,3.04,4,1,374.01537106,4,Train,,,,,0000000000000000000000000000000000000000000001000000000010000000000000010000000000100010000010010000000010100000110000000000111000010100101100111100110101101011011110,0.191681727766991,0.0,0.3606316447258,0.0,0.357388705015182,0.0,,,,,,,,,,,,,,,,,,,CCc1cc2c(C(=O)c3ccc(OC)cc3)cc(Br)c(O)c2o1,OUIKBAUKQYEGQB-UHFFFAOYSA-N,OUIKBAUKQYEGQB
213,246,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,0.0,,,,,1.78,127.45,-1.63,0.35,7,5,302.04265266,1,Train,,,,,0000000000000000000000000000000000000000000000000000100010000100000000010000000000000000100000000100000010000000100000000000101000100000101100111100010101001010011110,0.548811376094818,1.0,0.382732510566711,0.0,0.389360755681992,0.0,,,,,,,,,,,,,,,,,,,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,YXOLAZRVSSWPPT-UHFFFAOYSA-N,YXOLAZRVSSWPPT
214,247,CCc1c(C(=O)c2cc(Br)c(O)c(Br)c2)c2cc(Br)c(O)cc2o1,0.0,,,,,5.49,70.67,-3.95,2.92,4,2,515.820745132,3,Train,,,,,0000000000000000000000000000000000000000000001000000000010000000000000000000000000100010100000010000000010100000110000000000101000110100101100111100010101101011011110,0.192193806171417,0.0,0.363455802202225,0.0,0.357493579387665,0.0,,,,,,,,,,,,,,,,,,,CCc1oc2cc(O)c(Br)cc2c1C(=O)c1cc(Br)c(O)c(Br)c1,PWXOHBHYWAQZIE-UHFFFAOYSA-N,PWXOHBHYWAQZIE
215,248,COc1ccc2nccc(SC3(C(=O)O)CCC3)c2c1,0.0,,,,,3.2,84.72,-0.11,-0.8,4,1,289.07726434,4,Train,,,,,0000000000100000000000000000000000000000000000000000000000100001110000000000000010000001011010000100000010000001100000001010111000000000101000101110000101011011111110,0.19888573884964,0.0,0.362706512212753,0.0,0.368187606334686,0.0,,,,,,,,,,,,,,,,,,,COc1ccc2nccc(SC3(C(=O)O)CCC3)c2c1,GGRHUZYQEPPMKD-UHFFFAOYSA-N,GGRHUZYQEPPMKD
216,249,N#CCCc1ccc2nccc(SC3(C(=O)O)CCC3)c2c1,0.0,,,,,2.78,99.28,-0.62,-1.23,4,1,312.093248752,5,Train,,,,,0000000000100000000000000000000000000000100000000000000000100001110000000000000010000001011000000100000010000011000001001010100000000000101001001010000001111010111110,0.202391594648361,0.0,0.363455802202225,0.0,0.367523193359375,0.0,,,,,,,,,,,,,,,,,,,N#CCCc1ccc2nccc(SC3(C(=O)O)CCC3)c2c1,JKUYCINLQCCRRW-UHFFFAOYSA-N,JKUYCINLQCCRRW
217,250,O=C(O)C1(Sc2ccnc3ccc(Br)cc23)CCCC1,0.0,,,,,3.5,75.49,-1.16,-0.08,3,1,350.992861788,3,Train,,,,,0000000000000000000000000000000000000000000001000000000000100001110000000000000010000011011000010100000010100001000001001010100000000100101000001010000001011010111110,0.202391594648361,0.0,0.362706512212753,0.0,0.368187606334686,0.0,,,,,,,,,,,,,,,,,,,O=C(O)C1(Sc2ccnc3ccc(Br)cc23)CCCC1,GGHJJKMZKBPJRM-UHFFFAOYSA-N,GGHJJKMZKBPJRM
218,251,O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,0.0,1.0,,,0.0,2.27,63.68,-1.22,-0.22,3,0,404.1194635,6,Train,Train,,,Train,0000000000000000000000000000000000000001000000001011000000101101001000000010000110100001100101111000010000000100000010011101101001011011100001101111010011110110111110,0.257842600345612,0.0,0.410959541797638,0.0,0.368545532226562,0.0,0.75605309009552,1.0,0.405162513256073,0.0,0.553245663642883,1.0,,,,,,,,,,,,,O=c1c(CC[S+](O)c2ccccc2)c(O)n(-c2ccccc2)n1-c1ccccc1,VESRCPPWLJEJIB-UHFFFAOYSA-O,VESRCPPWLJEJIB
219,252,Cc1cc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)c(F)c2)cc(C)c1C#N,0.0,,,,,3.83,100.46,-4.77,3.05,5,1,415.08021878,5,Train,,,,,0000000000000000000000000000000110000100110000000010001001111001101010001000100010000011000001001100010001100001100010001001111001001111100001111101111100011111111110,0.191867128014565,0.0,0.363455802202225,0.0,0.357493579387665,0.0,,,,,,,,,,,,,,,,,,,Cc1cc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)c(F)c2)cc(C)c1C#N,SUYOQQGNJSOVRX-UHFFFAOYSA-N,SUYOQQGNJSOVRX
220,253,N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1ccc(F)c(Cl)c1,0.0,,,,,3.73,100.46,-4.46,2.98,5,1,421.0099463,5,Train,,,,,0000000000000000000000000000000110000100110000000010001001111001101010001000100010000011000001001100011001100001100010001001111001001111100001111101011100011110111110,0.191867128014565,0.0,0.363455802202225,0.0,0.358530253171921,0.0,,,,,,,,,,,,,,,,,,,N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1ccc(F)c(Cl)c1,LQYOUCYIUNWYOJ-UHFFFAOYSA-N,LQYOUCYIUNWYOJ
221,254,CC(C)(Sc1ccncc1-c1ccc(C#N)c2ccccc12)C(=O)O,0.0,,,,,5.06,99.28,-1.93,0.85,4,1,348.093248752,4,Train,,,,,0000000000000000000000000000000000000000100000000000000000100101110000000100000010000001000000000100000010000001000000001010100000000000101001011000110001001011111110,0.203571528196335,0.0,0.363866657018661,0.0,0.359279036521912,0.0,,,,,,,,,,,,,,,,,,,CC(C)(Sc1ccncc1-c1ccc(C#N)c2ccccc12)C(=O)O,YYBOLPLTQDKXPM-UHFFFAOYSA-N,YYBOLPLTQDKXPM
222,255,O=S(=O)(Nc1ccc(F)c(C(F)(F)F)c1)c1ccccc1C(F)(F)F,0.0,,,,,4.16,54.55,-5.03,4.03,2,1,387.016397036,3,Train,,,,,0000000000000000000000000000000110000000010000000010001001111001001010001000000010000011000001000000010001100001000010000001100001001111000000011001011000010110111110,0.193086355924606,0.0,0.362706512212753,0.0,0.358514338731766,0.0,,,,,,,,,,,,,,,,,,,O=S(=O)(Nc1ccc(F)c(C(F)(F)F)c1)c1ccccc1C(F)(F)F,DZRAGPLJMUNJQR-UHFFFAOYSA-N,DZRAGPLJMUNJQR
223,256,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,0.0,,,,0.0,4.19,63.6,-1.27,0.43,3,1,318.06588664,5,Train,,,,Train,0000000000000000000000000000000000000000000000000000000000000000010000010100000000000010000000000000001000100001100000000010111000000101001100101100100101001011011110,0.203571528196335,0.0,0.360804289579391,0.0,0.567762315273285,1.0,,,,,,,,,,,,,,,,,,,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,MQOBSOSZFYZQOK-UHFFFAOYSA-N,MQOBSOSZFYZQOK
224,257,N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)c(F)c2)cc1F,0.0,,,,,2.71,100.46,-3.94,1.99,5,1,405.03949684,5,Train,,,,,0000000000000000000000000000000110000100110000000010001001111001101010001000100010000011000001001100010001100001100010001001111001001111100001111101011100011110111110,0.193086355924606,0.0,0.360804289579391,0.0,0.359279036521912,0.0,,,,,,,,,,,,,,,,,,,N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)c(F)c2)cc1F,QRRJYNRFCIERSX-UHFFFAOYSA-N,QRRJYNRFCIERSX
225,258,N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2F)cc1F,0.0,,,,,2.71,100.46,-4.14,2.19,5,1,405.03949684,5,Train,,,,,0000000000000000000000000000000110000100110000000010001001111001101010001000100010000011000001001100010001100001100010001001111001001111100001111101011100011110111110,0.193086355924606,0.0,0.3606316447258,0.0,0.358514338731766,0.0,,,,,,,,,,,,,,,,,,,N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2F)cc1F,BYPLZJKGKNJROQ-UHFFFAOYSA-N,BYPLZJKGKNJROQ
