,ID,ParentSmiles,status_influx,status_efflux,status_pampa,status_bbb,Status_CNS,LogP,TPSA,LogS,LogD,HBA,HBD,MW,RotatableBonds,TrainTestVal_influx,TrainTestVal_efflux,TrainTestVal_pampa,TrainTestVal_bbb,TestValTrain_CNS,MACCS,Properties_PredictionScore_Influx,Properties_Prediction_Influx,MACCS_PredictionScore_Influx,MACCS_Prediction_Influx,Combined_PredictionScore_Influx,Combined_Prediction_Influx,Properties_PredictionScore_Efflux,Properties_Prediction_Efflux,MACCS_PredictionScore_Efflux,MACCS_Prediction_Efflux,Combined_PredictionScore_Efflux,Combined_Prediction_Efflux,Properties_PredictionScore_PAMPA,Properties_Prediction_PAMPA,MACCS_PredictionScore_PAMPA,MACCS_Prediction_PAMPA,Combined_PredictionScore_PAMPA,Combined_Prediction_PAMPA,Properties_PredictionScore_BBB,Properties_Prediction_BBB,MACCS_PredictionScore_BBB,MACCS_Prediction_BBB,Combined_PredictionScore_BBB,Combined_Prediction_BBB,papyrus_SMILES,papyrus_inchi_key,inchi_connectivity
879,978,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,,1.0,,1.0,,2.15,69.64,-2.03,2.04,6,0,359.232125168,6,,Train,,Train,,0000000000000000000000001000000000000000000000000000000000000100110000000110101100001100100100000101000001000111001011011100001110011011110001101011110011110111111110,,,,,,,0.606291949748993,1.0,0.62206095457077,1.0,0.617056488990784,1.0,,,,,,,0.792832732200623,1.0,0.637947559356689,1.0,0.450166016817093,0.0,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,QOIGKGMMAGJZNZ-UHFFFAOYSA-N,QOIGKGMMAGJZNZ
882,981,COc1ccc(OC(F)(F)F)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,,1.0,,1.0,,3.78,42.52,-1.09,1.9,4,2,380.171162636,6,,Train,,Train,,0000000000000000000000000000000000000000010000000000010000000100000000000000001001000000011010001101000101110011100001001000111110101100110001111010011110111111111110,,,,,,,0.654842853546143,1.0,0.628846824169159,1.0,0.609295427799225,1.0,,,,,,,0.801913619041443,1.0,0.617557644844055,1.0,0.631272792816162,1.0,COc1ccc(OC(F)(F)F)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,ZIWFCOIGUNPHPM-HKUYNNGSSA-N,ZIWFCOIGUNPHPM
914,1020,O=C1CN=C(c2ccccc2)c2c(ccc(Cl)c2)N1,,0.0,,1.0,,2.89,41.46,-3.93,2.94,2,1,270.055990652,1,,Val,,Train,,0000000000000000001000000000000000000000000000000000000000000100000000000000011100000010000100100001001110100110000010111000101000010110100001111000001011010100111110,,,,,,,0.168082550168037,0.0,0.268941432237625,0.0,0.333889067173004,0.0,,,,,,,0.79140305519104,1.0,0.636416077613831,1.0,0.64083456993103,1.0,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,AKPLHCDWDRPJGD-UHFFFAOYSA-N,AKPLHCDWDRPJGD
985,1108,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3c2nccc3)CC1,,1.0,,1.0,0.0,0.49,68.78,-1.66,0.03,5,1,351.169524912,2,,Val,,Train,Val,0000000000000000001000000000000000000100000000000000000000000000100000000010101100001100000110101101000010000110001111011100101010010011110001111011001011110111111110,,,,,,,0.711910367012024,1.0,0.699400424957275,1.0,0.5,0.0,,,,,,,0.688278496265411,1.0,0.636003136634827,1.0,0.628919959068298,1.0,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,RMHMFHUVIITRHF-UHFFFAOYSA-N,RMHMFHUVIITRHF
1012,1143,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,,1.0,,1.0,,3.22,52.65,-1.64,1.37,4,1,395.200905292,6,,Train,,Train,,0000000000000000000000000001000000000000010000000000000000000100010000000010101101101110011100111101000010100111000011011100101110011111110001101011001111110110111110,,,,,,,0.639447867870331,1.0,0.62206095457077,1.0,0.535235583782196,1.0,,,,,,,0.801913619041443,1.0,0.636003136634827,1.0,0.638957262039185,1.0,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,DKGZKTPJOSAWFA-UHFFFAOYSA-N,DKGZKTPJOSAWFA
1038,1171,O=c1[nH]c(=O)n([C@@H]2C[C@H](O)[C@H](CO)O2)cc1F,,0.0,,0.0,,-1.28,99.1,-0.24,-1.52,6,3,246.065199672,2,,Test,,Train,,0000000000000000000000000000000000001000010000000000100010000100100000010010100101101010111100011100000101101110100010011100001110111101101101110101011111111110111110,,,,,,,0.074852928519249,0.0,0.360907256603241,0.0,0.5,0.0,,,,,,,0.624244332313538,1.0,0.506716012954712,1.0,0.567762315273285,1.0,O=c1[nH]c(=O)n([C@@H]2C[C@H](O)[C@H](CO)O2)cc1F,ODKNJVUHOIMIIZ-ACZMJKKPSA-N,ODKNJVUHOIMIIZ
1074,1213,CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,,0.0,,1.0,1.0,2.0,66.48,-1.93,1.83,3,1,246.100442308,2,,Train,,Train,Val,0000000000000000000000000000000000001000000000000000000000000100010000000010100100001000110110001100000001010101010010011100001000000001100001101101111001110111111110,,,,,,,0.320689767599106,0.0,0.405162513256073,0.0,0.429562479257584,0.0,,,,,,,0.792832732200623,1.0,0.609436392784119,1.0,0.636939525604248,1.0,CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,ALARQZQTBTVLJV-UHFFFAOYSA-N,ALARQZQTBTVLJV
1124,1270,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,,0.0,,1.0,1.0,3.33,32.78,-3.74,3.02,3,0,378.2307282,6,,Train,,Train,Train,0000000000000000000000000000000000000000000000000000000010000100010000000010000000101100000100110101000000001111010111011100101110010000110001101011010011111111111110,,,,,,,0.443323135375977,0.0,0.442562341690063,0.0,0.50652140378952,1.0,,,,,,,0.80080783367157,1.0,0.637947559356689,1.0,0.636939525604248,1.0,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,XFDJYSQDBULQSI-UHFFFAOYSA-N,XFDJYSQDBULQSI
1164,1316,CCC1(c2ccccc2)C(=O)NCNC1=O,,0.0,,1.0,1.0,0.68,58.2,-1.91,0.61,2,2,218.105527688,2,,Train,,Train,Test,0000000000000000000000000001000000000000001000000000100000000100010000000000100101000000110100001101000000000101010010011000001100100001100001101000011011110111111110,,,,,,,0.205665558576584,0.0,0.54081803560257,1.0,0.429562479257584,0.0,,,,,,,0.801613807678223,1.0,0.638446390628815,1.0,0.64083456993103,1.0,CCC1(c2ccccc2)C(=O)NCNC1=O,DQMZLTXERSFNPB-UHFFFAOYSA-N,DQMZLTXERSFNPB
1218,1381,CCCC(C)(COC(N)=O)COC(N)=O,,0.0,,1.0,1.0,0.87,104.64,-1.99,0.82,4,2,218.126657056,6,,Train,,Train,Train,0000000000000000000000100000000000000000000000000000000000000000010000000000000000010000110000000000000001011101011110000010010010100001010101000110101011111111100100,,,,,,,0.334382712841034,0.0,0.425557494163513,0.0,0.478584498167038,0.0,,,,,,,0.744605839252472,1.0,0.617923855781555,1.0,0.628919959068298,1.0,CCCC(C)(COC(N)=O)COC(N)=O,NPPQSCRMBWNHMW-UHFFFAOYSA-N,NPPQSCRMBWNHMW
