,ID,ParentSmiles,status_influx,status_efflux,status_pampa,status_bbb,Status_CNS,LogP,TPSA,LogS,LogD,HBA,HBD,MW,RotatableBonds,TrainTestVal_influx,TrainTestVal_efflux,TrainTestVal_pampa,TrainTestVal_bbb,TestValTrain_CNS,MACCS,Properties_PredictionScore_Influx,Properties_Prediction_Influx,MACCS_PredictionScore_Influx,MACCS_Prediction_Influx,Combined_PredictionScore_Influx,Combined_Prediction_Influx,Properties_PredictionScore_Efflux,Properties_Prediction_Efflux,MACCS_PredictionScore_Efflux,MACCS_Prediction_Efflux,Combined_PredictionScore_Efflux,Combined_Prediction_Efflux,Properties_PredictionScore_PAMPA,Properties_Prediction_PAMPA,MACCS_PredictionScore_PAMPA,MACCS_Prediction_PAMPA,Combined_PredictionScore_PAMPA,Combined_Prediction_PAMPA,Properties_PredictionScore_BBB,Properties_Prediction_BBB,MACCS_PredictionScore_BBB,MACCS_Prediction_BBB,Combined_PredictionScore_BBB,Combined_Prediction_BBB,papyrus_SMILES,papyrus_inchi_key,inchi_connectivity
1365,1557,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1,,1.0,,,0.0,-1.03,90.37,-0.95,-0.95,7,2,229.052112212,2,,Train,,,Test,0000000000000000000000000000000000011100000000000000000010000100100000010010100111111001101100011100000001001110100010011100001110111010111001110101011011111110111110,,,,,,,0.265318363904953,0.0,0.502727210521698,1.0,0.425557494163513,0.0,,,,,,,,,,,,,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,JTEGQNOMFQHVDC-NKWVEPMBSA-N,JTEGQNOMFQHVDC
1366,1558,CNC(=O)c1nccc(Oc2ccc(NC(=O)Nc3cc(C(F)(F)F)c(Cl)cc3)cc2)c1,,1.0,,,0.0,3.67,92.35,-5.93,4.26,4,3,464.086302712,5,,Train,,,Test,0000000000000000000000000000000000001000011000000000000000000000100000000000101000000010000110101100001001100101100010001000111000101111100001111100011101011111111110,,,,,,,0.623350024223328,1.0,0.544388294219971,1.0,0.443347781896591,0.0,,,,,,,,,,,,,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,MLDQJTXFUGDVEO-UHFFFAOYSA-N,MLDQJTXFUGDVEO
1367,1560,C=CC(=O)Nc1c(OCCCN2CCOCC2)cc2ncnc(Nc3cc(Cl)c(F)cc3)c2c1,,1.0,,,,3.34,88.61,-5.41,3.27,7,2,485.16299556,9,,Train,,,,0000000000000000000000000000000001000100010000000000000010000000100000000010100100001110001100101111001010101110100011011100111110111110110001111111011111111110111110,,,,,,,0.774225056171417,1.0,0.433725595474243,0.0,0.47154974937439,0.0,,,,,,,,,,,,,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,OMZCMEYTWSXEPZ-UHFFFAOYSA-N,OMZCMEYTWSXEPZ
1369,1562,CC[C@@]1(O)C(=O)OCc2c1cc1-c3c(cc4c([N+](=O)[O-])cccc4n3)Cn1c2=O,,1.0,,,,1.93,125.55,-4.08,1.73,8,1,393.0960852,2,,Train,,,,0000000000000000000000010000000000000000000000001000000110000010110001110000001100101000101101011101010110001101110010111111101101011011111101111101010111111111111110,,,,,,,0.494777500629425,0.0,0.617882192134857,1.0,0.609295427799225,1.0,,,,,,,,,,,,,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c([N+](=O)[O-])cccc3nc2-1,VHXNKPBCCMUMSW-FQEVSTJZSA-N,VHXNKPBCCMUMSW
1370,1563,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,,0.0,,,0.0,0.66,85.08,-2.81,0.4,4,2,249.057197592,3,,Train,,,Train,0000000000000000000000000000000110000100000000000010001001111001101010001000100010010001000001001100010001000001000010001001100001101011100001001001001000010110111110,,,,,,,0.617472946643829,1.0,0.475020796060562,0.0,0.465057045221329,0.0,,,,,,,,,,,,,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,GECHUMIMRBOMGK-UHFFFAOYSA-N,GECHUMIMRBOMGK
1371,1564,CN1CCC(=C2c3ccccc3C=Cc3c2cccc3)CC1,,0.0,,,,4.65,3.24,-3.39,3.51,1,0,287.167399672,0,,Train,,,,0000000000000000001000000000000000000000000000000100000000000100000000000011000000001100000010000111000010000010001101001100100010000000110000011011000010000101111010,,,,,,,0.74507349729538,1.0,0.498484879732132,0.0,0.57696944475174,1.0,,,,,,,,,,,,,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,JJCFRYNCJDLXIK-UHFFFAOYSA-N,JJCFRYNCJDLXIK
1373,1566,COC(=O)[C@@]1(O)CC2OC1n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c31,,0.0,,,,2.67,94.72,-3.9,3.28,7,2,453.132470708,1,,Train,,,,0000000000000000001000000000000000000000000000000000000010000000110000010000001101101000100110111001100110010111000010011110111000110001101101111101001111011111111110,,,,,,,0.575796663761139,1.0,0.446812152862549,0.0,0.574442505836487,1.0,,,,,,,,,,,,,COC(=O)[C@@]1(O)CC2OC1n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,LXOIGFZMICTNAL-NQEIHTBISA-N,LXOIGFZMICTNAL
1375,1568,CC(C)(C)NCC(O)COc1ccc(NC(=O)NC2CCCCC2)cc1,,1.0,,,,2.67,82.62,-0.49,0.7,4,4,363.252191916,7,,Train,,,,0000000000000000000000000000000000001000001000000000010000000000010000010100100001000000011000101001000101001111100111000000011010111010011011101110101111111111111110,,,,,,,0.744184136390686,1.0,0.449078291654587,0.0,0.605977475643158,1.0,,,,,,,,,,,,,CC(C)(C)NCC(O)COc1ccc(NC(=O)NC2CCCCC2)cc1,MXFWWQICDIZSOA-UHFFFAOYSA-N,MXFWWQICDIZSOA
1376,1569,C[C@H](NCCc1ccc(O)cc1)[C@H](O)c1ccc(O)cc1,,0.0,,,0.0,1.98,72.72,0.54,-0.06,4,4,287.152143532,6,,Train,,,Train,0000000000000000000000000000000000000000000000000000010000000000000000000000000001000000001000100001000100010010100100000000101000100000001000101110001110111111111110,,,,,,,0.561213970184326,1.0,0.545647203922272,1.0,0.607892394065857,1.0,,,,,,,,,,,,,C[C@H](NCCc1ccc(O)cc1)[C@H](O)c1ccc(O)cc1,IOVGROKTTNBUGK-SJCJKPOMSA-N,IOVGROKTTNBUGK
1379,1573,COc1c(O)c([C@H]2c3c(cc4OCOc4c3)O[C@H](N3CCCC3)[C@@H]2C)ccc1,,0.0,,,,2.67,60.39,-2.6,2.49,6,1,383.1732729,3,,Train,,,,0000000000000000000000000001000000000000000000000000000010000100000000010010000000101100100110010101000010011110100011011110111000001000111100111111110110011111111110,,,,,,,0.416910260915756,0.0,0.581095635890961,1.0,0.496341496706009,0.0,,,,,,,,,,,,,COc1cccc([C@H]2c3cc4c(cc3O[C@H](N3CCCC3)[C@@H]2C)OCO4)c1O,HRGWMGTYIRQYMO-XOJPMGEXSA-N,HRGWMGTYIRQYMO
1380,1574,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3c(Oc4c(OC)cc5CCN(C)[C@H](C2)c5c4)c2c(cc3CCN1C)OCO2,,1.0,,,,5.32,61.86,-4.4,4.61,8,0,606.272986936,2,,Train,,,,0000000000000000000000000001000000000000000000000000000010000000000000010010000000101100100010011101000010001010101101011110111110000000110111111111100110011111111110,,,,,,,0.466907113790512,0.0,0.443986117839813,0.0,0.446974337100983,0.0,,,,,,,,,,,,,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)[C@@H]5C2)OCO4)CCN1C,YVPXVXANRNDGTA-WDYNHAJCSA-N,YVPXVXANRNDGTA
1381,1576,Cn1cc(C2=C(c3cn(CCCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,,0.0,,,,2.97,131.2,-4.67,2.05,6,3,457.157245976,6,,Train,,,,0000000000000000000000000000000000000000001000100100000000000100100000000011110010111001111110010011000011000110000011111100101000100001110001101011011011110111111110,,,,,,,0.708440244197845,1.0,0.574442505836487,1.0,0.520514786243439,1.0,,,,,,,,,,,,,Cn1cc(C2=C(c3cn(CCCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,DSXXEELGXBCYNQ-UHFFFAOYSA-N,DSXXEELGXBCYNQ
1382,1577,CC(C)=CCCC(C)=CCCC(C)=CCSC[C@@H](N)C(=O)O,,0.0,,,,3.94,88.62,-4.96,2.3,3,2,325.207550232,11,,Train,,,,0000000000000000000000000000000000000000000000000100010000000000000000000101000000010101011000100010000100010010001101000010000110100000011010000010101011111111100100,,,,,,,0.676952540874481,1.0,0.431208252906799,0.0,0.591804146766663,1.0,,,,,,,,,,,,,CC(C)=CCCC(C)=CCCC(C)=CCSCC(N)C(=O)O,SYSLNQMKLROGCL-UHFFFAOYSA-N,SYSLNQMKLROGCL
1384,1579,COc1c(OC)cc2c(c1)-c1c(c3cc4c(cc3cc1)OCO4)N(C)C2OC,,1.0,,,,3.71,49.39,-3.96,3.76,6,0,379.141972772,3,,Train,,,,0000000000000000000000000001000000000000000000000000000010000000000000010010000000101000000110010100000010001100100010011110111000000010100110111101110110011111111110,,,,,,,0.489049196243286,0.0,0.405971318483353,0.0,0.492188096046448,0.0,,,,,,,,,,,,,COc1cc2c(cc1OC)C(OC)N(C)c1c-2ccc2cc3c(cc12)OCO3,SZEOMBMBHCBJJE-UHFFFAOYSA-N,SZEOMBMBHCBJJE
1385,1580,CCOC(=O)c1c(C)n([C@@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)c(=S)c(C#N)c1-c1ccc(Cl)cc1,,0.0,,,,4.52,199.85,-7.06,4.89,14,0,662.133708492,9,,Train,,,,0000000000000000000000000000000000000000100000100000000010100101100000011010000110001011100100101100001000101100010110011110111000011101110111111101110111111111111110,,,,,,,0.463316172361374,0.0,0.581095635890961,1.0,0.492188096046448,0.0,,,,,,,,,,,,,CCOC(=O)c1c(-c2ccc(Cl)cc2)c(C#N)c(=S)n([C@@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)c1C,XPNWJRUOPHZWHJ-FSKOWZIRSA-N,XPNWJRUOPHZWHJ
1386,1581,Cc1nc(=O)c2c(ccc3ccc(CNc4cc5c(cc4)C(=O)N([C@@H](CCC(=O)O)C(=O)O)C5)cc32)[nH]1,,1.0,,,,2.93,148.4,-0.57,-3.24,6,4,500.169584488,8,,Train,,,,0000000000000000000000000000000000000100000000000000000000000000100000000010100101101000011100111101000110000110100010011110101110111011111101111111011011111111111110,,,,,,,0.693300783634186,1.0,0.585043251514435,1.0,0.617056488990784,1.0,,,,,,,,,,,,,Cc1nc(=O)c2c(ccc3ccc(CNc4ccc5c(c4)CN(C(CCC(=O)O)C(=O)O)C5=O)cc32)[nH]1,BRVFNEZMTRVUGW-UHFFFAOYSA-N,BRVFNEZMTRVUGW
1387,1582,COc1ccc2c(=O)c(-c3cc(OC)c(OC)cc3OC)coc2c1,,0.0,,,,3.18,63.22,-4.53,3.19,6,0,342.110338296,5,,Train,,,,0000000000000000000000000000000000000000000000000000000010000100000000010000000000000000100010000100000010000000100000000000111000000000100110111100110101001011011110,,,,,,,0.259536504745483,0.0,0.418184041976929,0.0,0.426153838634491,0.0,,,,,,,,,,,,,COc1ccc2c(=O)c(-c3cc(OC)c(OC)cc3OC)coc2c1,LMCHYXAZXISBOS-UHFFFAOYSA-N,LMCHYXAZXISBOS
1388,1583,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OS(=O)(=O)O)CC[C@]4(C)[C@H]3CC[C@@]21C,,1.0,,,,0.87,138.38,-2.02,-1.46,5,3,511.260373652,8,,Train,,,,0000000000000000000000000100000000000011000000010100011001011000011010001001000001000001011100110011010111010111001111000011011111110001001110101111111111111111101110,,,,,,,0.792445957660675,1.0,0.617882192134857,1.0,0.617056488990784,1.0,,,,,,,,,,,,,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OS(=O)(=O)O)CC[C@]4(C)[C@H]3CC[C@]12C,XYTKCMCULDKYCD-ZHRHZKROSA-N,XYTKCMCULDKYCD
1389,1584,Cc1c2c(c(N)c(F)c1N1C[C@@H](N)C3(CC3)C1)c(=O)c(C(=O)O)cn2C1CC1,,1.0,,,,0.96,112.89,-3.81,-1.43,6,3,386.175418816,3,,Train,,,,0000000000000000000001000000000000000000010000000000000000000100110000000010001100111110111000011101000110110011100000011110101110101111111001111101011111011111111110,,,,,,,0.739669442176819,1.0,0.606484353542328,1.0,0.607392251491547,1.0,,,,,,,,,,,,,Cc1c(N2C[C@@H](N)C3(CC3)C2)c(F)c(N)c2c(=O)c(C(=O)O)cn(C3CC3)c12,LEILBPMISZFZQK-GFCCVEGCSA-N,LEILBPMISZFZQK
1391,1586,COc1ccc2nccc(NCCCN3CCN(CCCNc4ccnc5ccc(OC)cc45)CC3)c2c1,,1.0,,,,4.43,74.78,-2.47,3.03,8,2,514.305624456,12,,Train,,,,0000000000000000000000000000000000000000000000000000000000000000100000000010001101001100010010000101000110000010100001011100111110101010110001101011101110111111111110,,,,,,,0.731051623821259,1.0,0.50652140378952,1.0,0.614941537380219,1.0,,,,,,,,,,,,,COc1ccc2nccc(NCCCN3CCN(CCCNc4ccnc5ccc(OC)cc45)CC3)c2c1,QAEHNFILBBDKPA-UHFFFAOYSA-N,QAEHNFILBBDKPA
1392,1588,CN(C)c1cc(C=C(C#N)c2ccccc2)ccc1,,0.0,,,,4.25,27.03,-5.27,4.35,2,0,248.131348512,3,,Train,,,,0000000000000000000000000000000000000000100000000100000000000000000000000101000000001100000010000010000000000000000000000100100000001010000001001001100000010101111010,,,,,,,0.379830688238144,0.0,0.443347781896591,0.0,0.40812087059021,0.0,,,,,,,,,,,,,CN(C)c1cccc(C=C(C#N)c2ccccc2)c1,JDZSJXYNKBVSLD-UHFFFAOYSA-N,JDZSJXYNKBVSLD
1393,1590,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,,1.0,,,0.0,3.91,106.97,-4.91,4.16,7,1,520.222781204,6,,Train,,,Train,0000000000000000000000000100000000000000000000000100000000000000010000010001000000000010101000010010001110111001011100000010011110010101001110101110110111101011001110,,,,,,,0.508824825286865,1.0,0.617882192134857,1.0,0.60292786359787,1.0,,,,,,,,,,,,,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,IBIIDGIPJPTFBZ-XYWKZLDCSA-N,IBIIDGIPJPTFBZ
1394,1592,O=C(c1ccc(OCCN2CCCCC2)cc1)C1c2c(cc(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cc2)SC1c1ccc(O)cc1,,1.0,,,,2.42,191.52,-3.05,0.02,11,5,651.213817384,10,,Train,,,,0000000000000000000000000000000000010000000000000000110010100100000000010010000010101101100000110101000010001010100001011110111110110001111100111111010111101110111110,,,,,,,0.731892585754395,1.0,0.475020796060562,0.0,0.596596658229828,1.0,,,,,,,,,,,,,O=C(c1ccc(OCCN2CCCCC2)cc1)C1c2ccc(O[C@@H]3OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cc2SC1c1ccc(O)cc1,MLCZZMMWYQHOQN-KYFGKGBSSA-N,MLCZZMMWYQHOQN
1395,1594,Cn1c2ccccc2c2c1c1c(c3c2C(=O)NC3)c2ccccc2n1CCC#N,,0.0,,,,3.72,62.75,-6.13,3.58,4,1,378.148061196,2,,Train,,,,0000000000000000000000000000000000000000100000000000000000000000100000000010001101101000000110010001000010000110000010011100101000000000110001111011001011110101111110,,,,,,,0.424995362758636,0.0,0.465172797441483,0.0,0.496341496706009,0.0,,,,,,,,,,,,,Cn1c2ccccc2c2c3c(c4c5ccccc5n(CCC#N)c4c21)CNC3=O,VWVYILCFSYNJHF-UHFFFAOYSA-N,VWVYILCFSYNJHF
1396,1595,NC(=NO)c1ccc(CNC(=O)[C@@H]2CCN2C(=O)[C@H](NCC(=O)O)C2CCCCC2)cc1,,1.0,,,,1.01,157.35,-0.6,-1.31,6,5,445.232519092,9,,Train,,,,0000000100100000000000010000000000000100000000000000010000000000000010100010111001011000011101100001010100000110000011101111000110110001111101001111011011111110111110,,,,,,,0.608266294002533,1.0,0.625940144062042,1.0,0.450166016817093,0.0,,,,,,,,,,,,,NC(=NO)c1ccc(CNC(=O)C2CCN2C(=O)C(NCC(=O)O)C2CCCCC2)cc1,NIPUHXUEGZHFLD-UHFFFAOYSA-N,NIPUHXUEGZHFLD
1397,1597,NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)[C@@H](c4ccccc4)S(=O)(=O)O)[C@H]3SC2)cc1,,0.0,,,,-6.58,221.73,-3.01,-6.11,8,3,532.0722556,8,,Train,,,,0000000100100000000000000000000000010011000010111110101001011000101010001011001110011001101100101111110011000101000010011111101001101001111101101101011011111110111110,,,,,,,0.64953339099884,1.0,0.493835926055908,0.0,0.5,0.0,,,,,,,,,,,,,NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)C(NC(=O)C(c4ccccc4)S(=O)(=O)O)[C@H]3SC2)cc1,SYLKGLMBLAAGSC-AEJJIKPWSA-O,SYLKGLMBLAAGSC
1399,1601,O=C(C=Cc1ccc(O)c(O)c1)c1ccc(O)cc1O,,0.0,,,,2.71,97.99,-2.38,2.28,5,4,272.068473484,3,,Train,,,,0000000000000000000000000000000000000000000000000000110000000000000000010000000000000000100000000010000000000000100000000000101000100000001100111100010101001010011110,,,,,,,0.370724081993103,0.0,0.544388294219971,1.0,0.40812087059021,0.0,,,,,,,,,,,,,O=C(C=Cc1ccc(O)c(O)c1)c1ccc(O)cc1O,AYMYWHCQALZEGT-UHFFFAOYSA-N,AYMYWHCQALZEGT
1400,1603,Cn1c(O)c(C(=O)Nc2ccc([N+](=O)[O-])cc2)c(=O)n(C)c1=S,,0.0,,,,-0.03,150.79,-0.7,-2.9,8,2,336.052840484,3,,Train,,,,0000000000000000000000010000000000000000000000101000100100100011100001101010100110001001100111001100010001000100100010111101101001101011101101111101111001011111111110,,,,,,,0.772972047328949,1.0,0.550887048244476,1.0,0.383744597434998,0.0,,,,,,,,,,,,,Cn1c(O)c(C(=O)Nc2ccc([N+](=O)[O-])cc2)c(=O)n(C)c1=S,JHCMQNWSXOHQDS-UHFFFAOYSA-N,JHCMQNWSXOHQDS
1403,1609,CC1=CC(C)C(C)N(CC2=NCCN2)c2c1cccc2,,0.0,,,,3.04,27.63,-1.38,1.76,3,1,269.189197736,2,,Train,,,,0000000000000000001000000000000000000100000000000100000000000000000000000011111001101000010000010011000110010010000100111100000110000010110011010011111010110101111010,,,,,,,0.406017452478409,0.0,0.496153950691223,0.0,0.478584498167038,0.0,,,,,,,,,,,,,CC1=CC(C)C(C)N(CC2=NCCN2)c2ccccc21,JPTHAHKJDYSVKJ-UHFFFAOYSA-N,JPTHAHKJDYSVKJ
1404,1610,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,,0.0,,,1.0,4.88,62.16,-5.42,3.48,5,2,467.303558792,4,,Train,,,Train,0000000000000000000001000000000000000000000000000000000010000000010000010110000000101100111010010101100010010011100101011100011110110000111110111111110110111111111110,,,,,,,0.706004917621613,1.0,0.554330110549927,1.0,0.535235583782196,1.0,,,,,,,,,,,,,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,RMRJXGBAOAMLHD-IHFGGWKQSA-N,RMRJXGBAOAMLHD
1405,1611,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,,0.0,,,,2.49,87.13,-1.52,1.25,5,1,428.232459516,7,,Train,,,,0000000000000000000000000000000000000100000000000001000000000100110011000010111100101000000101111001000010000111011111111101101111000000100001111011011011110101111110,,,,,,,0.643664836883545,1.0,0.549834012985229,1.0,0.623695373535156,1.0,,,,,,,,,,,,,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,YOSHYTLCDANDAN-UHFFFAOYSA-N,YOSHYTLCDANDAN
1406,1612,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,,1.0,,1.0,,3.73,40.46,-3.24,3.63,2,2,228.115029752,2,,Train,,Train,,0000000000000000000000000000000000000000000000000000000000000000010000000100000000000000000000000000000000000001100000000000101000100000001000101000100100001011011110,,,,,,,0.594286203384399,1.0,0.472754299640656,0.0,0.435545772314072,0.0,,,,,,,0.79957902431488,1.0,0.581759333610535,1.0,0.607912361621857,1.0,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,IISBACLAFKSPIT-UHFFFAOYSA-N,IISBACLAFKSPIT
1409,1615,COc1cc([C@](C#N)(CCCN(C)CCc2cc(N=[N+]=[N-])ccc2)C(C)C)cc(OC)c1OC,,1.0,,,,4.48,104.47,-3.35,2.84,6,0,465.27398998,13,,Train,,,,0000000000000000000000000000000000000000100000001001000000000000010001010100100000001100100011000001000000010011101101100101111111001010010011111111110110111111111110,,,,,,,0.479404479265213,0.0,0.574442505836487,1.0,0.555389702320099,1.0,,,,,,,,,,,,,COc1cc([C@](C#N)(CCCN(C)CCc2cccc(N=[N+]=[N-])c2)C(C)C)cc(OC)c1OC,PETJRSUFWZGRHI-SANMLTNESA-N,PETJRSUFWZGRHI
1410,1616,COc1c(CC(C)OC(=O)Oc2ccc(O)cc2)c2c3c(c(O)cc(OC)c3c3c(OC)cc(O)c4c(=O)c(OC)c(CC(C)OC(=O)c5ccccc5)c2c43)c1=O,,1.0,,,,7.19,193.58,-9.67,7.44,14,3,790.226155896,12,,Train,,,,0000000000000010000000000000000000000000000000000000000000000000000000010000000000000000100010000000000011010000101000000010111000110001001110111100110101101011011110,,,,,,,0.652982234954834,1.0,0.600059807300568,1.0,0.516660451889038,1.0,,,,,,,,,,,,,COc1c(CC(C)OC(=O)Oc2ccc(O)cc2)c2c3c(CC(C)OC(=O)c4ccccc4)c(OC)c(=O)c4c(O)cc(OC)c(c5c(OC)cc(O)c(c1=O)c52)c43,SRJYZPCBWDVSGO-UHFFFAOYSA-N,SRJYZPCBWDVSGO
1412,1618,COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,,0.0,,,,3.7,55.76,-3.59,2.47,4,1,268.073558864,2,,Train,,,,0000000000000000000000000000000000000000000000000000000010000100000000000000000000000000100010000100000010000000100000000000111000000000101100101100000101001011011110,,,,,,,0.396733820438385,0.0,0.419457674026489,0.0,0.40812087059021,0.0,,,,,,,,,,,,,COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,IRZVHDLBAYNPCT-UHFFFAOYSA-N,IRZVHDLBAYNPCT
1413,1619,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,,1.0,,1.0,1.0,1.3,75.27,-2.25,1.19,3,2,232.084792244,2,,Train,,Train,Train,0000000000000000000000000000000000001000001000000000100000000100010000000000100100000000110100001100000001000101010010011000001000100001100001101100011001110111111110,,,,,,,0.50922816991806,1.0,0.545647203922272,1.0,0.429562479257584,0.0,,,,,,,0.780628323554993,1.0,0.61893492937088,1.0,0.631272792816162,1.0,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,DDBREPKUVSBGFI-UHFFFAOYSA-N,DDBREPKUVSBGFI
1415,1621,CC(=O)Oc1c(Cl)cc2c(c1)Oc1cc(OC(C)=O)c(Cl)cc1C21OC(=O)c2cc(C(=O)O)ccc21,,1.0,,,,6.16,125.43,-4.19,1.77,8,1,528.001487388,3,,Train,,,,0000000000000000000000000000000000000000000000000000000010000000010000000000000000100010100000010100001010100001100000010010111000000101101100111100110101001011011110,,,,,,,0.64319384098053,1.0,0.405971318483353,0.0,0.506716012954712,1.0,,,,,,,,,,,,,CC(=O)Oc1cc2c(cc1Cl)C1(OC(=O)c3cc(C(=O)O)ccc31)c1cc(Cl)c(OC(C)=O)cc1O2,AJIVVDSJIOOZOJ-UHFFFAOYSA-N,AJIVVDSJIOOZOJ
1416,1622,C=CCNc1nc(NCC=C)nc(N2CCC(NCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n1,,1.0,,,,4.52,78.0,-4.54,2.02,7,3,505.276550496,12,,Train,,,,0000000000000000000000001000000001000000010000000000100000000100100000000010100101001110010000000111000101100010000001011100100110101110110001001011001010110100111010,,,,,,,0.70327091217041,1.0,0.585043251514435,1.0,0.623695373535156,1.0,,,,,,,,,,,,,C=CCNc1nc(NCC=C)nc(N2CCC(NCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n1,GERNFWKTMKWULM-UHFFFAOYSA-N,GERNFWKTMKWULM
1417,1625,CC=C(C)C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@@H](C=C(CO)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C,,1.0,,,,4.12,104.06,-5.2,4.96,6,3,430.235538808,3,,Train,,,,0000000000000000001001000000000000000000000000000100110000000000010000010101000001000000111000010010100010011001001100000010011000100001001110100100110111101011000110,,,,,,,0.438153564929962,0.0,0.584275722503662,1.0,0.574442505836487,1.0,,,,,,,,,,,,,CC=C(C)C(=O)O[C@H]1C(C)=C[C@]23C(=O)C(=CC(CO)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C,HULPONUAINYLQQ-IMMUGNHXSA-N,HULPONUAINYLQQ
1418,1626,CCCC[N+](C)(CCCC)CCCC,,1.0,,,,-0.87,0.0,-1.73,-1.25,0,0,200.23727638009,9,,Train,,,,0000000000000000000000000000010000000000000000001000000000000000000000000000000000001100000010000001000000010011011101000100000110000000010010000011100010100101100000,,,,,,,0.215917021036148,0.0,0.431208252906799,0.0,0.366368889808655,0.0,,,,,,,,,,,,,CCCC[N+](C)(CCCC)CCCC,HJHUXWBTVVFLQI-UHFFFAOYSA-N,HJHUXWBTVVFLQI
1419,1627,Cc1c(C#N)c(=S)n([C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(C)c1,,0.0,,,,-0.25,149.27,-2.85,0.15,8,4,326.093642676,2,,Train,,,,0000000000000000000000000000000000000000100000100000110010100101100000011010000111001001111100101100000000001100000010011100001000111000101101111101110110111111111110,,,,,,,0.649107038974762,1.0,0.493835926055908,0.0,0.450166016817093,0.0,,,,,,,,,,,,,Cc1cc(C)n([C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(=S)c1C#N,WCKWVCKPENJQDR-KSSYENDESA-N,WCKWVCKPENJQDR
