,ID,ParentSmiles,status_influx,status_efflux,status_pampa,status_bbb,Status_CNS,LogP,TPSA,LogS,LogD,HBA,HBD,MW,RotatableBonds,TrainTestVal_influx,TrainTestVal_efflux,TrainTestVal_pampa,TrainTestVal_bbb,TestValTrain_CNS,MACCS,Properties_PredictionScore_Influx,Properties_Prediction_Influx,MACCS_PredictionScore_Influx,MACCS_Prediction_Influx,Combined_PredictionScore_Influx,Combined_Prediction_Influx,Properties_PredictionScore_Efflux,Properties_Prediction_Efflux,MACCS_PredictionScore_Efflux,MACCS_Prediction_Efflux,Combined_PredictionScore_Efflux,Combined_Prediction_Efflux,Properties_PredictionScore_PAMPA,Properties_Prediction_PAMPA,MACCS_PredictionScore_PAMPA,MACCS_Prediction_PAMPA,Combined_PredictionScore_PAMPA,Combined_Prediction_PAMPA,Properties_PredictionScore_BBB,Properties_Prediction_BBB,MACCS_PredictionScore_BBB,MACCS_Prediction_BBB,Combined_PredictionScore_BBB,Combined_Prediction_BBB,papyrus_SMILES,papyrus_inchi_key,inchi_connectivity
1178,1331,COc1c(-c2cnco2)ccc(NC(=O)Nc2cccc(CNC(=O)O[C@H]3CCOC3)c2)c1,,0.0,,,,2.46,123.95,-4.84,2.32,7,3,452.169584488,7,,Val,,,,0000000000000000000000100000000000001000001000000000000010000100100000010000100001100100101010111001000001001100100010011010111000111011110101111110011111111111111110,,,,,,,0.170892581343651,0.0,0.2464479804039,0.0,0.792567431926727,1.0,,,,,,,,,,,,,COc1cc(NC(=O)Nc2cccc(CNC(=O)O[C@H]3CCOC3)c2)ccc1-c1cnco1,JBPUGFODGPKTDW-SFHVURJKSA-N,JBPUGFODGPKTDW
1185,1340,COc1cc2ncnc(Nc3cc(Cl)ccc3)c2cc1OC,,1.0,,,,4.15,56.27,-4.93,4.1,5,1,315.077454368,4,,Test,,,,0000000000000000000000000000000000000100000000000000000000000000100000010000100100000010000010001100001010100000100000011000111000001110100001111000111100011111111110,,,,,,,0.1540637165308,0.0,0.268941432237625,0.0,0.333889067173004,0.0,,,,,,,,,,,,,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,GFNNBHLJANVSQV-UHFFFAOYSA-N,GFNNBHLJANVSQV
1186,1341,CN(C)CCNC(=O)c1c2Nc3ccccc3-c3nn(CCN(C)C)c(c32)cc1,,1.0,,,,3.08,65.43,-1.67,0.95,6,2,392.232459516,7,,Test,,,,0000000000000000000000000000000000000000000000000001100000000000100000000110001101101100000111011101000110000110001111011101100000100010110011011011101011110101111110,,,,,,,0.926955163478851,1.0,0.795379757881165,1.0,0.611311912536621,1.0,,,,,,,,,,,,,CN(C)CCNC(O)=c1ccc2c3c1nc1ccccc1c3nn2CCN(C)C,FLOHVKDSNCURSO-UHFFFAOYSA-N,FLOHVKDSNCURSO
1192,1347,CS(=O)(=O)CCNCc1ccc(-c2cc3c(Nc4cc(Cl)c(OCc5cc(F)ccc5)cc4)ncnc3cc2)o1,,1.0,,,,5.26,114.73,-7.27,5.18,8,2,580.134732212,11,,Test,,,,0000000000000000000000000000000000000100010000000010001011011100101000001000100101100111000010111101011110101011101100011001111011111111110101111111011110111111111110,,,,,,,0.52722841501236,1.0,0.550166249275208,1.0,0.695844352245331,1.0,,,,,,,,,,,,,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,BCFGMOOMADDAQU-UHFFFAOYSA-N,BCFGMOOMADDAQU
1198,1354,Cc1ccc(C=C2CNCC(=Cc3ccc(C)cc3)C2=O)cc1,,0.0,,,,4.38,29.1,-4.92,4.85,2,1,303.162314292,2,,Val,,,,0000000000000000000000000000000000000000000000000100000000000000000000000001000001000100000000001111000000000000000000001000101000000000110000101000111111000101111110,,,,,,,0.256029784679413,0.0,0.53328400850296,1.0,0.333889067173004,0.0,,,,,,,,,,,,,Cc1ccc(C=C2CNCC(=Cc3ccc(C)cc3)C2=O)cc1,PKCYYPHSCUSQDK-UHFFFAOYSA-N,PKCYYPHSCUSQDK
1200,1356,COc1ccc(-c2coc3cc(OS(=O)(=O)O)ccc3c2=O)cc1,,1.0,,,,-0.12,107.51,-1.09,-2.92,6,1,348.030373724,4,,Val,,,,0000000000000000000000000000000000000011000000010000001011011100001010001000000000000001100010000100010011000001100000000001111001000001101100111101010101001011011110,,,,,,,0.572154760360718,1.0,0.712814092636108,1.0,0.83466374874115,1.0,,,,,,,,,,,,,COc1ccc(-c2coc3cc(OS(=O)(=O)O)ccc3c2=O)cc1,DSZBEWXQBVATQX-UHFFFAOYSA-N,DSZBEWXQBVATQX
1206,1366,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,,1.0,,,,4.98,35.02,-4.12,4.41,4,0,407.164303428,4,,Test,,,,0000000000000000000000000000000000010000010000000000000000100000000000000010001110001101000010000101000011100011001101011100100110000110110001011011000010110101111010,,,,,,,0.799139261245728,1.0,0.751098155975342,1.0,0.451763361692429,0.0,,,,,,,,,,,,,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,ZEWQUBUPAILYHI-UHFFFAOYSA-N,ZEWQUBUPAILYHI
1207,1367,C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)O,,1.0,,,,-0.81,146.19,0.54,-5.05,7,3,287.078340558,5,,Val,,,,0000000000000000000000000001100000000100001000010000000000000000100010010010101100111000000000110101010111001001001100011101010011111010111101000101001110111111111110,,,,,,,0.906997323036194,1.0,0.550166249275208,1.0,0.339243620634079,0.0,,,,,,,,,,,,,C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)O,SGOIRFVFHAKUTI-ZCFIWIBFSA-N,SGOIRFVFHAKUTI
1212,1374,CC(=O)Nc1cc2cccc3c2c(c1)C(=O)N(CCN(C)C)C3=O,,1.0,,,,1.99,69.72,-2.26,0.09,4,1,325.142641468,4,,Test,,,,0000000000000000000000000000000000000000000000000000000000000000000000000110001000001100100110000101000010000110001110001100101000001011110011101111111011110111111110,,,,,,,0.546734750270844,1.0,0.699400424957275,1.0,0.333889067173004,0.0,,,,,,,,,,,,,CC(=O)Nc1cc2c3c(cccc3c1)C(=O)N(CCN(C)C)C2=O,VQQUFGOEIGXAOM-UHFFFAOYSA-N,VQQUFGOEIGXAOM
1213,1375,CO[C@H]1[C@@H](OC(=O)C=CC=CC=CC=CC(=O)O)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C,,0.0,,,,3.23,97.89,-1.56,0.13,6,1,458.230453428,10,,Val,,,,0000000000000001000001000000000000000000000000000100000010000100010000010101000000000000100010000010000010011001000100010010011010010001101110100110110111101011001110,,,,,,,0.713868796825409,1.0,0.268941432237625,0.0,0.77946811914444,1.0,,,,,,,,,,,,,CO[C@H]1[C@@H](OC(=O)C=CC=CC=CC=CC(=O)O)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C,NGGMYCMLYOUNGM-VUQSPXQQSA-N,NGGMYCMLYOUNGM
1223,1385,Cc1cccc(C)c1N(Cn1cccn1)C(=O)CCl,,0.0,,,,2.33,38.13,-2.85,2.28,3,0,277.098189812,4,,Test,,,,0000000000000000000000000001000000000000000000000001000000000000100000000010101100101000000101011001001000010110000010011101000010011110110001010001110011110101111110,,,,,,,0.263220936059952,0.0,0.268941432237625,0.0,0.333889067173004,0.0,,,,,,,,,,,,,Cc1cccc(C)c1N(Cn1cccn1)C(=O)CCl,STEPQTYSZVCJPV-UHFFFAOYSA-N,STEPQTYSZVCJPV
1224,1386,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,,1.0,,,0.0,1.77,79.74,0.5,-0.34,8,2,316.156911628,6,,Val,,,Train,0000000000000000000000000000000010010100000000000000010011000100111000010110101101101101010101111101000100001111100111011101011011111010111011110111111110111111111110,,,,,,,0.374762326478958,0.0,0.247663781046867,0.0,0.333889067173004,0.0,,,,,,,,,,,,,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,BLJRIMJGRPQVNF-JTQLQIEISA-N,BLJRIMJGRPQVNF
1225,1388,CN1C(C(=O)Nc2ncccc2)=C(O)c2c(ccs2)S1(=O)=O,,1.0,,,,1.79,136.22,-0.25,-1.75,6,2,337.019097832,2,,Val,,,,0000000000000000000000000000000110010100000010000010101001111000101000001011101010100001100111111110010011000101000010011101001001101011101101111101011101011111111110,,,,,,,0.374762326478958,0.0,0.550166249275208,1.0,0.333889067173004,0.0,,,,,,,,,,,,,CN1C(C(=O)Nc2ccccn2)C(=O)c2sccc2S1(=O)=O,OTGJPAOGHQFBMI-UHFFFAOYSA-N,OTGJPAOGHQFBMI
1227,1392,NC(=O)N1c2c(cccc2)CC(=O)c2c1cccc2,,1.0,,,,2.0,63.4,-3.49,1.87,2,1,252.089877624,0,,Val,,,,0000000000000000001000000000000000001000000000000000000000000000000000000010100000011000000000001000000011000100000010001100101000010011100001111001001101010110111110,,,,,,,0.307841002941132,0.0,0.268941432237625,0.0,0.5,0.0,,,,,,,,,,,,,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,CTRLABGOLIVAIY-UHFFFAOYSA-N,CTRLABGOLIVAIY
1230,1395,N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1,,0.0,,,,2.01,138.07,-2.32,-1.07,4,5,347.138224784,4,,Test,,,,0000000000000000000000001000000000000100001000000000000000000000000000000000110000010000000000000000000011000000100000100010111000101010000001101000001101011110111110,,,,,,,0.546734750270844,1.0,0.2464479804039,0.0,0.333889067173004,0.0,,,,,,,,,,,,,N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1,MQQNFDZXWVTQEH-UHFFFAOYSA-N,MQQNFDZXWVTQEH
1233,1398,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,,0.0,,,0.0,3.8,103.55,-4.88,3.75,8,1,371.148120772,4,,Test,,,Train,0000000000000000000000000000000000000000000010000100000010000100100000100101101000100000000011011110010010000000000000011011010001000001100111001100111101011111111110,,,,,,,0.53360903263092,1.0,0.268941432237625,0.0,0.451763361692429,0.0,,,,,,,,,,,,,COC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc2nonc12,CNXVIBRFWKALQW-UHFFFAOYSA-N,CNXVIBRFWKALQW
1236,1401,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2c3ccc(OC)cc3nc(-c3ccccc3)c2)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NCC(F)(F)F,,1.0,,,,4.52,148.19,-6.73,5.25,8,3,767.350583536,11,,Val,,,,0000000000000000000001100000000001000000010000000000010000000100110000000110001001101000011110111111000111100111100010011110111100111101110111101101111111111111111110,,,,,,,0.667562305927277,1.0,0.843201339244843,1.0,0.768524825572968,1.0,,,,,,,,,,,,,C=C[C@@H]1C[C@]1(NC(=O)C1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NCC(F)(F)F,DNEAOIQRXITGGV-JFURNWALSA-N,DNEAOIQRXITGGV
1237,1402,O=C(O)[C@H]1O[C@@H](Oc2cc(O)cc(C=Cc3ccc(O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,,1.0,,,,0.19,156.91,0.39,-3.2,8,6,404.11073222,5,,Val,,,,0000000000000000000000000000000000000000000000000000110010000000000000010000000000000000100000000110000000000000100000000010111000100000101100101100010101001010011110,,,,,,,0.93969589471817,1.0,0.762091219425201,1.0,0.611311912536621,1.0,,,,,,,,,,,,,O=C(O)C1O[C@@H](Oc2cc(O)cc(C=Cc3ccc(O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,QWSAYEBSTMCFKY-WGALQRPISA-N,QWSAYEBSTMCFKY
1239,1404,NC(=O)N1c2ccccc2C=Cc2c1cccc2,,0.0,,1.0,,2.17,46.33,-3.5,2.28,1,1,236.094963004,0,,Test,,Train,,0000000000000000001000000000000000001000000000000000000000000000000000000010100000011000000000000010000011000100000010001100100000000010100001011001001001010100111110,,,,,,,0.307709276676178,0.0,0.268941432237625,0.0,0.5,0.0,,,,,,,0.795629560947418,1.0,0.638446390628815,1.0,0.636939525604248,1.0,NC(=O)N1c2ccccc2C=Cc2ccccc21,FFGPTBGBLSHEPO-UHFFFAOYSA-N,FFGPTBGBLSHEPO
1241,1407,COc1ccc(-c2coc3cc(O)c(OS(=O)(=O)O)c(O)c3c2=O)cc1,,0.0,,,,-0.4,147.97,0.42,-5.06,8,3,380.020202964,4,,Val,,,,0000000000000000000000000000000000000011000000010000101011011100001010011000000000000001100010000100010011000001100000000001111001100001101100111101010101001011011110,,,,,,,0.799052357673645,1.0,0.550166249275208,1.0,0.77946811914444,1.0,,,,,,,,,,,,,COc1ccc(-c2coc3cc(O)c(OS(=O)(=O)O)c(O)c3c2=O)cc1,VEKAJAYERMXDPV-UHFFFAOYSA-N,VEKAJAYERMXDPV
1251,1419,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,,1.0,,0.0,,3.25,92.51,-2.2,1.42,6,2,422.162187036,8,,Test,,Train,,0000000000000000000000000000000000000100000000000001000000000100100011000010101101101010001001111001001000101010011101011101100111100100111001011011011010111101111110,,,,,,,0.745043873786926,1.0,0.588111639022827,1.0,0.792567431926727,1.0,,,,,,,0.758084774017334,1.0,0.567762315273285,1.0,0.628919959068298,1.0,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,PSIFNNKUMBGKDQ-UHFFFAOYSA-N,PSIFNNKUMBGKDQ
1252,1420,NS(=O)(=O)Cc1noc2ccccc12,,0.0,,,1.0,0.64,86.19,-2.67,0.45,4,1,212.025563116,2,,Val,,,Test,0000000000000000000000000000000110000000000000000010001011011000101010101000000100110001000001011000010111000011000010011001000001010001100001000101001110110010111110,,,,,,,0.0492488332092762,0.0,0.268941432237625,0.0,0.159497484564781,0.0,,,,,,,,,,,,,NS(=O)(=O)Cc1noc2ccccc12,UBQNRHZMVUUOMG-UHFFFAOYSA-N,UBQNRHZMVUUOMG
1259,1429,COc1ccc(CCN2CCN(c3c4c(ncn3)c(C#N)c3CCCCn34)CC2)cc1,,0.0,,,,3.33,70.21,-4.44,2.9,7,0,416.232459516,5,,Test,,,,0000000000000000000000000000000000000100100000000000000000000100100000000010101100101100000010010101000010000010100001011100111110001010110001111011000110111101111110,,,,,,,0.399971157312393,0.0,0.751098155975342,1.0,0.451763361692429,0.0,,,,,,,,,,,,,COc1ccc(CCN2CCN(c3ncnc4c(C#N)c5n(c34)CCCC5)CC2)cc1,MLKDONXIFXRJQV-UHFFFAOYSA-N,MLKDONXIFXRJQV
1260,1430,Cc1c(Oc2ncc(Br)cn2)ccc(NC(=O)NC(=O)c2c(N(C)C)cccc2)c1,,0.0,,,,3.54,96.45,-5.93,3.77,6,2,469.0749516,5,,Val,,,,0000000000000000000000000000000000001000001001000000000000000000100000000100100100001110100110001100000001100100100010011100111000101111100011111101111101011111111110,,,,,,,0.89946049451828,1.0,0.795379757881165,1.0,0.451763361692429,0.0,,,,,,,,,,,,,Cc1cc(NC(=O)NC(=O)c2ccccc2N(C)C)ccc1Oc1ncc(Br)cn1,JNGQUJZDVFZPEN-UHFFFAOYSA-N,JNGQUJZDVFZPEN
1262,1432,CC(C)C[C@@H]1NC(=O)[C@@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC1=O,,1.0,,,,1.53,189.8,-0.84,-2.49,6,6,610.311497684,7,,Val,,,,0000000000000000000000000000000000000000000000000000110000000000100000000100001000101000011100111001000110000110001011011110001100110001101111100111111011111111111110,,,,,,,0.731927335262299,1.0,0.766826212406158,1.0,0.792567431926727,1.0,,,,,,,,,,,,,CC(C)CC1NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(CC(=O)O)NC(=O)C(Cc2c[nH]c3ccccc23)NC1=O,VYCMAAOURFJIHD-UHFFFAOYSA-N,VYCMAAOURFJIHD
1268,1440,Nc1c2ncn(CCOCP(=O)(O)OP(=O)(O)O)c2ncn1,,0.0,,,,-3.43,202.53,0.45,-8.55,9,4,353.029021016,7,,Val,,,,0000000000000000000000000001100000000100001000010000100000000000100010010010101100111100101000110101010111001011000000011101010011111011111101000111001010111110111110,,,,,,,0.630675196647644,1.0,0.550166249275208,1.0,0.731058597564697,1.0,,,,,,,,,,,,,Nc1ncnc2c1ncn2CCOCP(=O)(O)OP(=O)(O)O,VQIHLCFUFNQXPS-UHFFFAOYSA-N,VQIHLCFUFNQXPS
1269,1441,O=C(O)[C@H]1O[C@@H](Oc2ccc([C@H]3COc4c(ccc(O)c4)C3)cc2)[C@H](O)[C@@H](O)[C@@H]1O,,1.0,,,,0.76,145.91,0.38,-2.99,8,5,418.126382284,4,,Test,,,,0000000000000000000000000000000000000000000000000000110010000100000000010000000000000000100000000100000010001000100000010010111000100000101100111100010111001010011110,,,,,,,0.799052357673645,1.0,0.762091219425201,1.0,0.611311912536621,1.0,,,,,,,,,,,,,O=C(O)C1O[C@@H](Oc2ccc([C@H]3COc4cc(O)ccc4C3)cc2)[C@H](O)[C@@H](O)[C@@H]1O,VIKIIYUHWNDRNI-OQNQARBTSA-N,VIKIIYUHWNDRNI
1277,1452,O=C(O)C1O[C@@H](Oc2ccc(-c3coc4cc(O)cc(O)c4c3=O)cc2)C(O)[C@@H](O)C1O,,1.0,,,,0.58,183.21,0.35,-4.2,10,6,446.084911396,4,,Test,,,,0000000000000000000000000000000000000000000000000000110010000100000000010000000000000000100000000100000010000000100000010010111000100001101100111100010101001010011110,,,,,,,0.93969589471817,1.0,0.762091219425201,1.0,0.77946811914444,1.0,,,,,,,,,,,,,O=C(O)C1O[C@@H](Oc2ccc(-c3coc4cc(O)cc(O)c4c3=O)cc2)C(O)[C@@H](O)C1O,NHEBJNCJBWUPCK-MKUWGOOTSA-N,NHEBJNCJBWUPCK
1282,1458,COc1c(OC)cc(CCNc2nc3cc(OC)c(OC)cc3c(N3CCc4c(cc(OC)c(OC)c4)C3)n2)cc1,,1.0,,,,4.01,96.43,-5.24,3.32,10,1,560.263484872,11,,Test,,,,0000000000000000000000001000000000000100000000000000000000000100100000010010100101001100000010001101000111000010100001011100111010001010110111111111111110111111111110,,,,,,,0.872479617595673,1.0,0.2851782143116,0.0,0.695844352245331,1.0,,,,,,,,,,,,,COc1ccc(CCNc2nc(N3CCc4cc(OC)c(OC)cc4C3)c3cc(OC)c(OC)cc3n2)cc1OC,PPMZZFZYBXDSRH-UHFFFAOYSA-N,PPMZZFZYBXDSRH
1283,1460,CCOC(=O)CNC(=O)N(CC)C12CC3CC(CC(C3)C1)C2,,0.0,,,,2.96,58.64,-2.61,3.3,3,1,308.209992756,5,,Val,,,,0000000000000000000000000000000000001000000000000000000000000000010000000000100001001000011000100001100011011111010010000110010110011001010001001101101011111111101110,,,,,,,0.0772333815693855,0.0,0.5,0.0,0.333889067173004,0.0,,,,,,,,,,,,,CCOC(=O)CNC(=O)N(CC)C12CC3CC(CC(C3)C1)C2,PFWGQQSIJBNTDY-UHFFFAOYSA-N,PFWGQQSIJBNTDY
1288,1465,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,,0.0,,,,2.04,129.47,-3.72,1.91,5,2,335.057591516,5,,Val,,,,0000000000000000000000010000000110000000000000001010001101111011001011101000000010000001000101000000010001000101000010100101100001101011000101001101001001010111111110,,,,,,,0.360180854797363,0.0,0.612098157405853,1.0,0.333889067173004,0.0,,,,,,,,,,,,,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,GWBPFRGXNGPPMF-UHFFFAOYSA-N,GWBPFRGXNGPPMF
1291,1469,Cc1ccc(C(=CCN2CCCC2)c2ncccc2)cc1,,1.0,,,,3.63,16.13,-2.72,2.26,2,0,278.178298704,4,,Val,,,,0000000000000000000000000000000000000000000000000100000000000000100000000011000000101100000000010111000000000010000001011100100110000000110001001011000010110101111010,,,,,,,0.166916787624359,0.0,0.352802872657776,0.0,0.333889067173004,0.0,,,,,,,,,,,,,Cc1ccc(C(=CCN2CCCC2)c2ccccn2)cc1,CBEQULMOCCWAQT-UHFFFAOYSA-N,CBEQULMOCCWAQT
1293,1471,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,,1.0,,,,2.61,97.99,-1.9,0.32,4,4,408.28757438,4,,Val,,,,0000000000000000000000000000000000000000000000000000010000000000010000010000000000000000011000010000000110010001001101000010001110110000001110101110110101101011001110,,,,,,,0.927956283092499,1.0,0.839184641838074,1.0,0.792567431926727,1.0,,,,,,,,,,,,,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DKPMWHFRUGMUKF-KWXDGCAGSA-N,DKPMWHFRUGMUKF
1294,1472,CC1=C2COCc3c(cccc3)[C@@H]3OC(=O)O[C@@]3(CC1)C2(C)C,,1.0,,,,3.79,44.76,-4.32,3.86,4,0,314.151809184,0,,Val,,,,0000000000000010000000000100000000000000000000000100000010000000010000010101000000100100000000010010000011011001001100010010001110010000110110111110100111001011011110,,,,,,,0.717787981033325,1.0,0.352802872657776,0.0,0.791391491889954,1.0,,,,,,,,,,,,,CC1=C2COCc3ccccc3[C@@H]3OC(=O)O[C@@]3(CC1)C2(C)C,QUWLMKKLVQUMEE-QFBILLFUSA-N,QUWLMKKLVQUMEE
1295,1473,Cc1c(OCC(=O)N[C@@H](Cc2ccccc2)[C@@H](O)C[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N2CCCNC2=O)c(C)ccc1,,1.0,,,0.0,3.95,120.0,-4.02,4.75,5,4,628.362470636,15,,Test,,,Train,0000000000000000000000000000000000001000000000000000110000000000000000010110101101001000011100101101000101011110100011011100111110110001111111111111111111111111111110,,,,,,,0.947007536888123,1.0,0.843201339244843,1.0,0.768524825572968,1.0,,,,,,,,,,,,,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,KJHKTHWMRKYKJE-QZKHDZGUSA-N,KJHKTHWMRKYKJE
1297,1475,CCCCCCCCC[n+]1cc(C2C(C(=O)OCC)=C(C)N=C(C)C2C(=O)OCC)ccc1,,1.0,,,,1.73,68.84,-7.38,1.24,5,0,457.30608421209,13,,Test,,,,0000000000000000000000000000000000000000000010001100000000000100100000000011010000001000000000001111000000011010011101111110010110000001110111001111110011111111111110,,,,,,,0.756364285945892,1.0,0.770674049854279,1.0,0.77946811914444,1.0,,,,,,,,,,,,,CCCCCCCCC[n+]1cccc(C2C(C(=O)OCC)=C(C)N=C(C)C2C(=O)OCC)c1,KCUQWUPJOQSZAZ-UHFFFAOYSA-N,KCUQWUPJOQSZAZ
1299,1478,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2c1cccc2,,0.0,,0.0,,4.38,54.37,-3.99,2.49,3,1,366.102272148,2,,Val,,Val,,0000000000000000000000000000000000000000000000000100000000000100000000010001000000000010101000000010001010100000000001000000101010000101001000111110010101001010011110,,,,,,,0.71302056312561,1.0,0.268941432237625,0.0,0.792567431926727,1.0,,,,,,,0.978488028049469,1.0,0.715931594371796,1.0,0.822761237621307,1.0,Oc1c(C2=CCC(c3ccc(Cl)cc3)CC2)c(O)c2ccccc2c1O,JAUORDHNHDCTAS-UHFFFAOYSA-N,JAUORDHNHDCTAS
1300,1479,C#Cc1cc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)ccc1,,1.0,,,,3.3,74.73,-4.45,3.04,7,1,393.168856216,10,,Val,,,,0000000000000000100000000000000000000100000000000000000000000000100000010000100100000100000010001100000010001000101101011000111000011010110101111110111110111111111110,,,,,,,0.24992947280407,0.0,0.2851782143116,0.0,0.695844352245331,1.0,,,,,,,,,,,,,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,AAKJLRGGTJKAMG-UHFFFAOYSA-N,AAKJLRGGTJKAMG
1309,1491,C=CC(=O)N1CC(=Cc2ccc(F)cc2)C(=O)C(=Cc2ccc(F)cc2)C1,,0.0,,,,2.92,37.38,-5.12,3.34,2,0,365.122735224,3,,Val,,,,0000000000000000000000000000000001000000010000000100000000000000000000000011000000001110000100001111000000100100000010001100101000000101110000101001010111010110111110,,,,,,,0.224038422107697,0.0,0.699400424957275,1.0,0.451763361692429,0.0,,,,,,,,,,,,,C=CC(=O)N1CC(=Cc2ccc(F)cc2)C(=O)C(=Cc2ccc(F)cc2)C1,JTMAQMMHQYJZRV-UHFFFAOYSA-N,JTMAQMMHQYJZRV
1310,1492,CC(C)NC[C@H](O)COc1c2ccccc2ccc1,,0.0,,,,3.32,41.49,-0.3,1.15,3,2,259.157228912,6,,Val,,,,0000000000000000000000000000000000000000000000000000010000000000000000010100000001000000010000101001000110001000100100000000111000110000011000101000101110111111111110,,,,,,,0.0704776793718338,0.0,0.2464479804039,0.0,0.333889067173004,0.0,,,,,,,,,,,,,CC(C)NC[C@H](O)COc1cccc2ccccc12,AQHHHDLHHXJYJD-AWEZNQCLSA-N,AQHHHDLHHXJYJD
1312,1494,C=CCc1c(O)c(CN(CC)CC)cc(-c2cc(CC=C)c(O)c(CN(CC)CC)c2)c1,,0.0,,,,4.97,46.94,-3.01,3.92,4,2,436.30897852,13,,Test,,,,0000000000000000000000000000000001000000000000000000000000000100000000000000000000001100010000001011000000000000110100000100101100100000011011111001110110101111111110,,,,,,,0.573848128318787,1.0,0.352802872657776,0.0,0.695844352245331,1.0,,,,,,,,,,,,,C=CCc1cc(-c2cc(CC=C)c(O)c(CN(CC)CC)c2)cc(CN(CC)CC)c1O,DQNIWUUHJSXGHW-UHFFFAOYSA-N,DQNIWUUHJSXGHW
1326,1511,Clc1ccc([C@@H](c2c(Cl)cccc2)C(Cl)Cl)cc1,,0.0,,,,6.04,0.0,-6.31,5.84,0,0,317.95366104,3,,Test,,,,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000001000100000000000000000100000000100000000011000010000000000011010,,,,,,,0.6396484375,1.0,0.268941432237625,0.0,0.333889067173004,0.0,,,,,,,,,,,,,Clc1ccc([C@@H](c2ccccc2Cl)C(Cl)Cl)cc1,JWBOIMRXGHLCPP-ZDUSSCGKSA-N,JWBOIMRXGHLCPP
1330,1515,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cnccc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,,1.0,,,0.0,3.26,118.03,-4.29,3.15,7,4,613.362804984,11,,Test,,,Val,0000000000000000000000000000000000000000000000000000010000000000110000000110001100001100011100111101000110000111000010011100101110111001111111111111111111111111111110,,,,,,,0.89842677116394,1.0,0.843201339244843,1.0,0.792567431926727,1.0,,,,,,,,,,,,,CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1C[C@@H](O)CC(Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,CBVCZFGXHXORBI-IXVTTXLYSA-N,CBVCZFGXHXORBI
