,ID,ParentSmiles,status_influx,status_efflux,status_pampa,status_bbb,Status_CNS,LogP,TPSA,LogS,LogD,HBA,HBD,MW,RotatableBonds,TrainTestVal_influx,TrainTestVal_efflux,TrainTestVal_pampa,TrainTestVal_bbb,TestValTrain_CNS,MACCS,Properties_PredictionScore_Influx,Properties_Prediction_Influx,MACCS_PredictionScore_Influx,MACCS_Prediction_Influx,Combined_PredictionScore_Influx,Combined_Prediction_Influx,Properties_PredictionScore_Efflux,Properties_Prediction_Efflux,MACCS_PredictionScore_Efflux,MACCS_Prediction_Efflux,Combined_PredictionScore_Efflux,Combined_Prediction_Efflux,Properties_PredictionScore_PAMPA,Properties_Prediction_PAMPA,MACCS_PredictionScore_PAMPA,MACCS_Prediction_PAMPA,Combined_PredictionScore_PAMPA,Combined_Prediction_PAMPA,Properties_PredictionScore_BBB,Properties_Prediction_BBB,MACCS_PredictionScore_BBB,MACCS_Prediction_BBB,Combined_PredictionScore_BBB,Combined_Prediction_BBB,papyrus_SMILES,papyrus_inchi_key,inchi_connectivity
52,66,C[C@]12CC[C@@H]3c4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,0.0,1.0,,,,0.66,136.68,0.35,-2.48,7,5,448.209717984,3,Val,Test,,,,0000000000000000000000000000000000000000000000000000110010000000010000010000000000000000111000010100000110010001101101000010011110110000101100111110010101001011011110,0.0226531904190779,0.0,0.159497484564781,0.0,0.179461523890495,0.0,0.721390545368195,1.0,0.839184641838074,1.0,0.792567431926727,1.0,,,,,,,,,,,,,C[C@]12CC[C@@H]3c4ccc(O[C@@H]5OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,MUOHJTRCBBDUOW-MZCZEQTOSA-N,MUOHJTRCBBDUOW
53,67,CCCCC[C@H](O)C=CC1=C(CCCCCCC(=O)O)C(=O)CC1,0.0,1.0,,,,4.59,74.6,-1.67,1.36,3,2,336.230059504,13,Test,Val,,,,0000000000000000000000000000000000000000000000000100000000000000000000000001000000000000011000010010000100010000011101000010001110110001001100100110010101101011000110,0.165102615952492,0.0,0.295344769954681,0.0,0.5,0.0,0.960630059242249,1.0,0.766826212406158,1.0,0.791391491889954,1.0,,,,,,,,,,,,,CCCCC[C@H](O)C=CC1=C(CCCCCCC(=O)O)C(=O)CC1,YBHMPNRDOVPQIN-KRWDZBQOSA-N,YBHMPNRDOVPQIN
55,69,Nc1nc2c(ncn2COCCO)c(=O)[nH]1,1.0,1.0,,1.0,,-1.37,114.76,-2.17,-1.46,7,3,225.086189212,4,Test,Train,,Val,,0000000000000000000000001001000000000100001000000000000000000000100000010010101101111100001100111101000111001100100010011100011010111010111001100111001011111110111110,0.41763961315155,0.0,0.768524825572968,1.0,0.768524825572968,1.0,0.571928799152374,1.0,0.441409647464752,0.0,0.549834012985229,1.0,,,,,,,0.527844250202179,1.0,0.487807333469391,0.0,0.339243620634079,0.0,Nc1nc(=O)c2ncn(COCCO)c2[nH]1,MKUXAQIIEYXACX-UHFFFAOYSA-N,MKUXAQIIEYXACX
60,77,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,1.0,,,1.0,,2.33,90.71,-4.07,1.68,5,2,255.007850584,1,Val,,,Train,,0000000000000000000000001000000000000100000000000001100000000100100000000000101100010010000001000100001001100000000000011001100000101110100001011000011000010100111010,0.0208290703594685,0.0,0.122747369110584,0.0,0.125615060329437,0.0,,,,,,,,,,,,,0.585778951644897,1.0,0.567762315273285,1.0,0.532562553882599,1.0,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,PYZRQGJRPPTADH-UHFFFAOYSA-N,PYZRQGJRPPTADH
62,80,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,1.0,,,,0.0,2.6,59.75,-3.71,2.34,4,0,327.006513192,4,Test,,,,Train,0000000000000000000000000000000000000000000000000000000010000000000000010000000000101000000110010000001000100100100010000110011000001111100100100101000101011111111110,0.0208290703594685,0.0,0.159497484564781,0.0,0.125615060329437,0.0,,,,,,,,,,,,,,,,,,,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,BDYYDXJSHYEDGB-UHFFFAOYSA-N,BDYYDXJSHYEDGB
63,84,Nc1nc(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1,1.0,0.0,,,0.0,-2.25,130.83,-1.12,-2.18,8,4,243.085520516,2,Val,Train,,,Train,0000000000000000000000000000000000001100000000000000110010000100100000010010100101111000111100111100000001001100100010011100001000111010101101110101011111111110111110,0.463828325271606,0.0,0.289050489664078,0.0,0.179461523890495,0.0,0.772972047328949,1.0,0.441409647464752,0.0,0.465057045221329,0.0,,,,,,,,,,,,,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,UHDGCWIWMRVCDJ-CCXZUQQUSA-N,UHDGCWIWMRVCDJ
66,87,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,1.0,,,,,1.14,72.72,0.62,-1.52,4,4,239.152143532,4,Test,,,,,0000000000000000000000000000000000000000000000000000110000000000010000000100000001000000110000100001000100001001100100000000001000110000011010110100111110111111111110,0.803862988948822,1.0,0.58733057975769,1.0,0.698193430900574,1.0,,,,,,,,,,,,,,,,,,,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,NDAUXUAQIAJITI-UHFFFAOYSA-N,NDAUXUAQIAJITI
69,90,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1.0,,,,,4.22,55.25,-3.82,3.9,5,1,403.148511132,6,Test,,,,,0000000000000000000000000000000000010000000000000000000000100000000000000010001111001111001000100101001110101010000001011100100110010110111001011011000010111100111110,0.0176668260246515,0.0,0.58733057975769,1.0,0.125615060329437,0.0,,,,,,,,,,,,,,,,,,,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,RGCVKNLCSQQDEP-UHFFFAOYSA-N,RGCVKNLCSQQDEP
71,92,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,1.0,,,0.0,0.0,1.16,129.62,-3.14,1.16,7,3,253.107593352,1,Test,,,Val,Train,0000000000000000000000001000000000000100000000000000100000000100100000000000101100010000000000000100000011000000000000011000100000101010100001011000011000010100111010,0.104047633707523,0.0,0.159497484564781,0.0,0.125615060329437,0.0,,,,,,,,,,,,,0.061326015740633,0.0,0.791391491889954,1.0,0.777299880981445,1.0,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,FNYLWPVRPXGIIP-UHFFFAOYSA-N,FNYLWPVRPXGIIP
75,97,N=C(NCc1ccccc1)NC(=O)c1nc(Cl)c(N)nc1N,1.0,,,,,0.74,142.8,-3.08,1.8,6,5,319.094835748,3,Val,,,,,0000000000000000000000001000000000000100001000000000100000000000100000000000111101010010010100101101001001100100000010111000100000101110100001011000011011110100111110,0.183227121829987,0.0,0.768524825572968,1.0,0.768524825572968,1.0,,,,,,,,,,,,,,,,,,,N=C(NCc1ccccc1)NC(=O)c1nc(Cl)c(N)nc1N,KXDROGADUISDGY-UHFFFAOYSA-N,KXDROGADUISDGY
79,101,CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3c1ccc(=O)[nH]3)C2,1.0,,,,,3.44,81.59,-1.93,2.05,4,4,392.209992756,6,Val,,,,,0000000000000000000000000000000000000000000000000000010000000000100000000000000001000000000100110101000110010110110010001000101110111000101001111100111111111111111110,0.0470376238226891,0.0,0.289050489664078,0.0,0.125615060329437,0.0,,,,,,,,,,,,,,,,,,,CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2,QZZUEBNBZAPZLX-QFIPXVFZSA-N,QZZUEBNBZAPZLX
80,102,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,1.0,,,,0.0,-0.44,46.53,-2.67,-0.62,3,1,348.25332036809,8,Val,,,,Train,0000000000000000000000000000010000000000000000001000000000000000010000010000000000001100011010100001000000011011011101000110010010010000011010001111100111101111111110,0.689905405044556,1.0,0.444671928882599,0.0,0.344327598810196,0.0,,,,,,,,,,,,,,,,,,,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,GFRUPHOKLBPHTQ-UHFFFAOYSA-N,GFRUPHOKLBPHTQ
85,107,COC(=O)[C@@H]1CC(Oc2ccccc2-c2cc(C(N)=O)c(NC(N)=O)s2)CN1,1.0,,,,,1.68,174.01,-3.05,1.47,7,4,404.11544074,6,Test,,,,,0000000000000000000000000000000000011000001000100000100000000100000000000000100111110001010110111001000101010110100010011010011000111011100101110100011111011111111110,0.149771675467491,0.0,0.86129492521286,1.0,0.86129492521286,1.0,,,,,,,,,,,,,,,,,,,COC(=O)C1CC(Oc2ccccc2-c2cc(C(N)=O)c(NC(N)=O)s2)CN1,XGMSLJNIKIYRIM-UHFFFAOYSA-N,XGMSLJNIKIYRIM
